event_id,user_id,event_type,event_timestamp,platform
17887075,9168326,signup,"2023-12-08 05:39:49.443279",android
17887580,7562877,kyc_submitted,"2023-10-19 13:12:31.354038",ios
17887953,4515530,kyc_submitted,"2023-11-28 02:58:11.059864",ios
17888010,1042137,signup,"2023-09-23 17:25:16.253597",ios
17888295,5105513,subscribed,"2024-05-14 08:57:09.495542",ios
17889739,7072310,kyc_submitted,"2024-09-13 08:08:45.968056",web
17890272,1600338,signup,"2024-06-21 20:30:48.986935",android
17890597,6679487,signup,"2024-11-05 07:10:48.972538",ios
17890724,1076218,email_verified,"2024-08-21 09:45:24.560339",web
17890931,7367712,first_deposit,"2024-06-23 09:54:11.212422",ios
17891460,4812010,kyc_approved,"2023-12-19 19:54:46.206138",ios
17891826,4812197,signup,"2023-07-15 08:49:06.266140",ios
17892144,9170528,subscribed,"2024-12-23 08:35:55.357334",ios
17892222,6254224,email_verified,"2024-12-11 07:08:40.813436",ios
17892283,1928864,signup,"2024-08-16 03:58:01.650431",ios
17892673,3895107,email_verified,"2024-07-24 06:39:51.601667",web
17892718,9924435,kyc_submitted,"2023-09-27 01:50:25.524561",android
17892752,9531225,bank_linked,"2024-02-07 04:03:41.686905",ios
17893521,4878450,signup,"2023-12-14 16:33:44.395628",android
17894356,4223522,kyc_submitted,"2024-09-26 22:22:25.036057",web
17894380,2519598,bank_linked,"2024-03-05 21:14:07.077767",android
17894420,9597494,first_deposit,"2024-07-07 12:16:52.920183",android
17894747,2650824,kyc_submitted,"2024-12-14 08:28:43.582077",web
17895978,3536047,email_verified,"2024-10-16 13:48:19.391785",android
17896976,2684449,signup,"2024-10-17 14:32:42.542394",android
17897569,6551252,kyc_submitted,"2024-02-21 19:04:22.134724",web
17897871,9107317,signup,"2024-10-13 13:28:19.390380",ios
17898092,1308617,kyc_approved,"2024-03-04 17:04:53.998999",web
17898881,1898704,kyc_submitted,"2024-05-02 18:01:42.900487",ios
17899009,1571107,signup,"2024-06-06 12:55:06.231932",android
17899581,9992719,signup,"2024-10-24 08:56:07.078933",web
17899938,6781565,signup,"2024-11-10 04:57:43.216370",android
17900368,8256300,kyc_submitted,"2024-01-06 02:59:15.400452",web
17900878,3374151,email_verified,"2024-05-06 21:10:20.889266",ios
17901297,2194737,plan_selected,"2024-07-13 15:00:41.243661",android
17901679,3866069,kyc_approved,"2024-12-21 05:50:59.095322",ios
17902735,8322933,first_deposit,"2024-01-17 22:54:27.742276",android
17902865,3506068,subscribed,"2023-11-12 14:39:39.810957",android
17902937,9469872,kyc_submitted,"2023-11-10 18:07:34.940896",android
17902971,1834938,bank_linked,"2023-06-24 23:24:58.561001",web
17903515,1237199,signup,"2024-08-01 09:53:07.147544",web
17904134,5084591,bank_linked,"2024-12-08 10:20:48.523402",android
18350330,9994359,signup,"2024-10-18 00:08:26.965194",ios
18350430,1835165,signup,"2023-05-28 19:45:43.620465",web
18351043,8323494,bank_linked,"2024-05-01 00:20:50.873431",ios
18351071,2195885,plan_selected,"2024-02-01 22:12:52.417886",ios
18352483,5932048,signup,"2024-10-30 22:27:40.088135",web
18353450,8717753,signup,"2024-09-05 02:34:52.094023",web
18354332,4622138,email_verified,"2024-04-04 15:30:06.545103",web
18355294,9767088,email_verified,"2024-06-27 12:24:38.915536",ios
18355852,7211411,signup,"2024-10-30 22:21:27.825367",ios
18355995,2230746,kyc_approved,"2023-05-02 12:26:51.474719",web
18356203,3639929,signup,"2024-08-16 10:43:02.156971",ios
18356535,8456985,kyc_submitted,"2023-09-11 16:15:59.149976",ios
18357005,1641462,email_verified,"2023-09-19 02:58:30.748352",ios
18357298,2755692,plan_selected,"2024-10-14 03:28:47.550195",web
18357861,2985209,kyc_submitted,"2024-11-19 04:44:30.364012",web
18357977,8326434,signup,"2024-07-27 08:42:20.029212",web
18358027,8228161,kyc_approved,"2024-06-21 18:17:31.552846",ios
18359238,2461433,signup,"2024-07-14 12:54:31.742149",ios
18359671,5377987,bank_linked,"2023-05-28 17:16:47.958623",android
18359797,7081950,email_verified,"2024-02-11 03:50:59.129430",android
18359829,2199529,email_verified,"2023-04-20 07:17:05.828734",web
18360040,7147560,email_verified,"2024-09-19 20:40:52.514867",android
18360365,8458403,signup,"2024-02-07 20:48:34.140119",web
18360668,2396436,first_deposit,"2024-11-08 20:49:09.792760",android
18361278,8557065,bank_linked,"2023-08-31 17:06:00.175002",android
18361784,3379897,kyc_approved,"2024-06-06 04:26:52.600153",ios
18361804,1807040,kyc_submitted,"2024-11-23 18:24:30.205581",android
18363315,3282373,first_deposit,"2024-10-22 21:15:56.696391",android
18363484,7149031,kyc_submitted,"2024-09-11 20:16:05.036880",web
18363833,9868958,kyc_submitted,"2023-07-27 12:32:41.085305",ios
18363921,2594502,signup,"2024-10-18 00:08:06.967689",ios
18364041,4101883,email_verified,"2024-06-14 04:35:12.493653",android
18364106,3708685,email_verified,"2024-01-06 02:59:10.354012",android
18365779,4757985,signup,"2024-10-28 22:25:18.010700",android
18365868,3185132,kyc_submitted,"2024-06-07 15:32:26.661176",ios
18366131,7903836,signup,"2024-12-25 03:05:57.464061",web
18366238,5610146,signup,"2023-12-12 22:49:33.650570",web
18366993,9247752,kyc_submitted,"2024-12-19 20:03:55.947875",android
18368055,7020010,signup,"2023-05-31 21:09:53.853508",web
18368156,3251743,subscribed,"2024-09-25 11:33:22.768071",android
18368353,4529801,kyc_approved,"2024-09-11 03:41:58.008908",ios
18368465,1908380,kyc_submitted,"2024-11-04 21:49:19.574058",android
18368597,3088062,kyc_approved,"2024-12-18 01:46:10.382388",ios
18368813,3972881,signup,"2023-08-18 02:54:59.902816",ios
18369238,8036278,email_verified,"2024-08-08 11:31:54.654834",android
18369299,3841992,kyc_submitted,"2023-11-15 14:21:05.410166",android
18369306,4759505,signup,"2024-04-08 07:42:54.665323",ios
18369421,4825091,email_verified,"2023-05-07 08:29:15.678646",android
18369609,4300874,plan_selected,"2024-12-09 22:09:37.315550",android
18370001,8069337,email_verified,"2024-05-14 07:52:13.931686",web
18370030,3088618,subscribed,"2024-03-18 23:46:01.504932",ios
18373423,4793868,kyc_approved,"2024-02-03 18:54:53.762705",web
18376489,4959015,kyc_approved,"2023-07-19 08:39:42.998541",ios
18376975,7318499,signup,"2024-12-04 20:51:40.793553",android
18377310,2206861,email_verified,"2024-01-06 23:07:56.965223",ios
18377534,4402410,kyc_approved,"2023-11-18 18:41:24.213900",ios
18377575,9776381,signup,"2024-06-03 14:30:59.362733",android
18378063,5713297,email_verified,"2023-11-24 20:13:40.034293",web
18379249,1552226,first_deposit,"2024-05-13 07:19:08.963385",android
18379669,3256356,bank_linked,"2024-06-05 08:41:15.725346",android
18380456,3027320,email_verified,"2024-04-10 12:35:31.980434",web
18380867,9449975,signup,"2023-10-02 17:12:54.221813",android
18381308,1225391,kyc_approved,"2024-03-17 14:35:55.437323",ios
18381730,1487707,email_verified,"2024-04-18 21:00:37.609155",ios
18381762,7254887,signup,"2024-08-23 17:42:05.307211",ios
18382359,4961352,kyc_approved,"2023-12-18 05:50:55.427950",ios
18382555,4600957,subscribed,"2024-11-19 21:55:45.092490",ios
18382944,2995457,email_verified,"2024-10-27 15:59:51.891488",android
18384065,4765444,plan_selected,"2023-10-31 05:17:14.711660",web
18384424,7681935,kyc_approved,"2023-10-16 17:40:01.856955",android
18384448,9975708,email_verified,"2024-08-19 09:22:04.655491",web
18384730,1685503,subscribed,"2024-10-23 18:25:12.805066",web
18384796,4864044,signup,"2024-01-18 00:26:55.286904",web
18385164,2046161,kyc_submitted,"2024-06-02 02:51:20.850816",android
18385346,3127599,kyc_submitted,"2024-07-28 13:38:59.320290",ios
18385682,5290447,subscribed,"2024-03-12 21:49:32.295790",ios
18385784,4340216,email_verified,"2024-10-28 15:34:09.090856",android
18386050,4340444,kyc_approved,"2024-07-29 15:42:19.703922",android
18386437,2079600,subscribed,"2023-06-26 11:04:53.941448",ios
18386784,7814276,signup,"2024-06-27 14:41:35.326146",ios
18387945,8863426,signup,"2024-12-19 04:30:59.783190",web
18387979,8863438,bank_linked,"2024-11-17 11:25:30.490289",ios
18388463,1785786,signup,"2024-10-30 00:56:21.588314",web
18389540,4800986,bank_linked,"2024-03-12 11:41:16.017327",android
18389823,8372801,kyc_submitted,"2023-06-09 01:20:47.039520",android
18390272,6931161,signup,"2024-05-29 14:23:30.347007",ios
18390344,6210307,email_verified,"2024-11-09 19:21:39.227143",android
18391096,5620792,signup,"2024-02-24 20:51:33.164973",web
18392305,1721747,signup,"2024-11-17 02:52:03.071104",ios
18392348,8734102,plan_selected,"2023-06-08 20:59:15.955186",web
18392655,7259635,plan_selected,"2025-01-03 02:16:52.657258",ios
18393001,7227018,signup,"2024-09-03 18:17:06.007879",web
18393607,6506336,first_deposit,"2023-10-13 11:24:58.307398",web
18394019,1624135,signup,"2023-03-21 10:20:51.730839",android
18394307,4933817,kyc_submitted,"2024-01-14 11:45:09.173656",android
18394854,6244761,email_verified,"2024-12-13 23:52:12.362303",android
18394894,4802986,bank_linked,"2023-10-19 09:37:18.307423",ios
18394922,6834611,kyc_submitted,"2023-09-27 13:17:30.275149",android
18395380,3459622,bank_linked,"2024-12-05 10:32:59.611972",web
18396017,3558231,email_verified,"2023-03-30 17:11:45.974784",web
18397952,2805468,signup,"2024-08-25 18:07:38.654107",ios
18398971,5132443,bank_linked,"2024-07-22 00:53:22.604646",android
18398983,4477084,email_verified,"2024-06-29 11:00:58.292985",android
18399047,6181057,kyc_approved,"2024-07-16 01:31:19.572376",ios
18399379,4346145,signup,"2024-08-17 15:46:48.474554",ios
18399818,9654758,signup,"2023-03-16 10:56:53.979892",ios
18400077,7754350,signup,"2024-09-11 10:53:33.434012",ios
18400094,6017650,kyc_submitted,"2024-02-29 15:23:03.396880",ios
18400321,8639214,kyc_approved,"2024-02-26 00:09:16.818250",ios
18400946,2348055,signup,"2024-02-29 08:04:09.397522",web
18401537,4445376,email_verified,"2024-11-10 08:22:03.670412",android
18401618,1398008,kyc_submitted,"2024-06-21 01:45:32.176232",ios
18402186,5101036,subscribed,"2024-03-01 19:42:36.320176",android
18402496,3036721,email_verified,"2023-10-26 14:06:31.014007",android
18403548,1234898,email_verified,"2024-04-03 10:20:52.991693",ios
18403744,2578458,signup,"2024-09-07 12:12:35.338051",ios
18404303,5626043,signup,"2024-04-04 16:30:51.563141",android
18404657,9525631,signup,"2023-10-26 16:16:27.568130",ios
18407255,7921154,kyc_approved,"2023-07-18 14:15:19.023260",android
18407317,3464722,kyc_submitted,"2024-11-20 16:37:08.347523",ios
18407411,2678332,bank_linked,"2023-08-28 22:01:16.689134",web
18407514,4185714,kyc_approved,"2023-07-20 00:35:49.936915",web
18407780,1498863,signup,"2023-09-19 15:09:53.979216",web
18408908,8970564,plan_selected,"2024-10-25 14:05:09.201235",web
18409794,6939334,first_deposit,"2024-11-11 17:46:36.573307",android
18409886,4973313,email_verified,"2024-10-13 15:02:19.138742",android
18409937,3957532,email_verified,"2024-04-19 18:29:25.079405",web
18410371,3662761,email_verified,"2024-01-29 04:42:14.284094",web
18410764,1533037,kyc_submitted,"2024-04-19 22:45:01.780166",android
18411402,6809041,first_deposit,"2024-03-29 17:24:36.010915",web
18411536,7398905,email_verified,"2024-01-13 15:38:20.772998",ios
18412314,1042137,bank_linked,"2023-09-27 08:24:18.024127",ios
18413245,1206487,kyc_approved,"2024-07-24 07:37:09.369364",ios
18413404,9791765,plan_selected,"2023-11-27 19:35:00.970910",android
18413725,1403322,signup,"2024-07-13 01:34:04.202417",ios
18413841,7662064,kyc_approved,"2024-09-07 23:47:01.937061",android
18414030,7072310,first_deposit,"2024-09-16 13:55:58.159070",web
18415247,4779044,kyc_approved,"2023-08-26 10:47:07.102067",ios
18415320,3009606,signup,"2023-08-31 08:25:35.135334",web
18415378,9202787,signup,"2024-08-05 09:15:56.257874",ios
18415579,6810786,signup,"2023-12-15 03:46:14.251512",ios
18415602,8449194,plan_selected,"2024-01-15 23:29:37.067326",ios
18416101,7433636,email_verified,"2024-10-05 00:55:33.605494",ios
18418175,3436831,signup,"2024-03-21 17:00:24.717657",android
18419493,8156065,first_deposit,"2024-05-12 23:31:32.083164",android
18419531,1110957,first_deposit,"2024-04-06 06:37:09.404372",ios
18419852,1995791,first_deposit,"2024-02-06 03:38:35.815676",web
18420027,3961937,email_verified,"2024-06-10 23:25:17.116567",ios
18421111,4486669,email_verified,"2024-03-12 02:20:16.875813",ios
18422042,5076773,email_verified,"2024-07-14 09:02:08.507307",android
18422148,3962732,kyc_approved,"2024-08-13 01:50:26.278221",ios
18422412,1308623,first_deposit,"2024-07-27 02:37:52.894166",ios
18422542,5175282,kyc_submitted,"2024-11-08 13:44:56.762426",web
18423095,5437610,first_deposit,"2024-01-20 13:45:44.215116",android
18423600,9370043,email_verified,"2024-05-26 14:03:45.867818",ios
18424536,2784006,email_verified,"2024-07-14 06:59:38.807160",web
18424818,9337735,kyc_approved,"2023-03-24 07:53:42.490441",web
18425729,9960820,kyc_approved,"2023-12-17 18:07:11.879853",android
18426544,3342035,bank_linked,"2024-09-05 18:22:57.225242",web
18426807,6946594,signup,"2023-10-06 08:59:53.661312",android
18427141,3506068,signup,"2023-11-02 12:51:12.825230",android
18427354,7733215,email_verified,"2024-09-23 04:32:33.548273",android
18427492,1928864,kyc_submitted,"2024-08-16 23:54:51.779583",ios
18427816,3090825,signup,"2024-09-10 14:07:03.560268",ios
18428713,2791436,subscribed,"2024-01-15 00:00:00.000000",web
18428725,3516708,kyc_submitted,"2024-11-01 00:00:00.000000",web
18428739,7699019,kyc_approved,"2023-06-22 00:00:00.000000",android
18875316,3015074,signup,"2024-09-25 05:24:35.695291",android
18875851,6521452,email_verified,"2024-01-31 15:45:31.506257",web
18876816,9077813,bank_linked,"2024-07-02 14:16:44.953563",ios
18876881,2557009,kyc_approved,"2024-05-28 11:35:17.340375",web
18877053,9012369,signup,"2024-10-19 09:38:40.079166",ios
18877959,1213968,signup,"2024-11-29 16:14:57.309213",ios
18877963,1213968,bank_linked,"2024-12-04 21:31:38.076250",ios
18878182,6686321,signup,"2023-06-11 06:05:54.186865",ios
18878259,7440010,kyc_submitted,"2024-04-12 05:25:14.912269",web
18878317,1607317,signup,"2024-02-28 22:25:27.543502",web
18878459,5080790,signup,"2024-01-23 10:37:32.457717",android
18881373,7703562,email_verified,"2024-06-16 21:59:07.639207",android
18881427,9079823,first_deposit,"2024-05-13 11:38:08.582227",ios
18881999,9309411,plan_selected,"2023-07-23 19:49:39.579792",android
18882098,6196467,signup,"2023-11-01 22:18:44.949991",ios
18882224,8228119,kyc_submitted,"2023-11-08 01:58:38.117980",android
18882392,7572829,signup,"2023-10-02 18:43:45.903534",android
18882851,4853321,signup,"2024-12-17 21:57:28.205153",ios
18883094,9670304,first_deposit,"2023-10-22 17:47:33.509415",android
18883325,2035408,email_verified,"2024-11-29 16:38:32.996559",ios
18883330,2035408,kyc_approved,"2024-12-01 16:19:00.837862",ios
18883367,1478365,signup,"2024-04-16 09:01:46.807241",android
18884298,2658332,subscribed,"2024-11-06 13:12:00.431097",ios
18884579,6557821,signup,"2024-11-27 22:17:23.218406",ios
18885801,1708669,signup,"2024-11-09 02:40:53.199594",ios
18886052,7606963,kyc_approved,"2024-12-19 10:36:55.043338",ios
18886249,9704225,kyc_approved,"2024-12-17 10:34:44.412992",ios
18886735,5542923,email_verified,"2024-10-23 09:48:41.061302",android
18886978,7181422,kyc_submitted,"2024-02-24 03:30:56.016033",android
18887062,5313696,first_deposit,"2024-11-07 07:54:05.173861",android
18887373,1021253,signup,"2024-08-11 14:41:34.316469",android
18888045,1676935,email_verified,"2023-04-28 08:05:46.852907",android
18888246,7837388,bank_linked,"2024-05-28 02:16:09.915373",android
18888270,1021650,email_verified,"2024-11-09 22:46:32.514631",ios
18888346,4101883,plan_selected,"2024-06-20 21:31:47.150636",android
18889098,6232190,kyc_approved,"2024-04-08 07:06:06.511866",android
18889321,2169070,kyc_approved,"2024-01-18 21:11:07.606555",ios
18889426,2595123,signup,"2024-01-03 15:28:22.505899",ios
18889858,7805360,kyc_submitted,"2023-09-15 12:21:35.653891",android
18891614,1842329,kyc_approved,"2024-03-02 23:54:13.229967",ios
18891656,9477276,kyc_submitted,"2024-12-16 22:36:52.209154",ios
18892519,1285711,email_verified,"2024-05-11 16:02:04.362307",ios
18893276,5939003,signup,"2023-08-24 06:18:22.617940",android
18893503,7151537,kyc_submitted,"2024-12-29 17:37:06.148604",web
18893990,9511010,first_deposit,"2024-07-31 23:16:00.378246",ios
18894087,4726904,email_verified,"2024-10-20 12:52:15.396644",ios
18894166,6693014,email_verified,"2024-12-03 09:36:28.334189",web
18894662,2138452,signup,"2024-12-25 17:03:31.246801",android
18895505,3416738,kyc_submitted,"2024-07-12 19:29:30.968473",ios
18895825,3711793,email_verified,"2024-05-17 19:13:49.853629",android
18895943,8659791,email_verified,"2024-08-17 11:37:24.106095",web
18895996,1549148,signup,"2024-11-01 06:01:35.328165",android
18896200,5546925,email_verified,"2023-07-25 17:45:20.612673",ios
18896582,8102983,bank_linked,"2024-12-01 12:50:50.449181",android
18896705,4138102,plan_selected,"2024-03-26 15:39:48.198325",android
18897710,4793868,email_verified,"2024-02-01 01:59:23.534096",android
18897823,3581505,bank_linked,"2024-04-21 21:28:46.939085",ios
18897844,6071915,signup,"2024-04-27 11:38:25.315022",android
18897991,2270896,signup,"2023-12-30 12:55:06.737833",android
18897994,5842611,signup,"2023-10-26 04:26:34.756025",android
18899775,6957515,email_verified,"2024-05-08 07:48:08.681400",android
18900125,2861663,bank_linked,"2024-03-29 14:19:22.230327",ios
18900663,1944353,email_verified,"2024-11-05 22:34:47.731906",ios
18900998,1944461,email_verified,"2024-04-17 02:33:34.260150",ios
18902328,4763024,first_deposit,"2024-09-01 11:57:39.056702",ios
18903053,9514668,first_deposit,"2024-09-02 04:58:28.899985",android
18903375,8269623,signup,"2024-10-22 07:00:23.496897",ios
18904895,3715514,signup,"2024-03-20 13:51:09.024649",web
18905584,3322523,signup,"2023-07-10 08:11:59.818930",ios
18905675,6173395,kyc_approved,"2023-09-08 10:13:28.236337",web
18905679,2765524,signup,"2024-11-17 11:20:44.239040",web
18905784,1290998,signup,"2023-07-19 11:58:22.675552",android
18905843,4338442,kyc_approved,"2023-11-20 15:41:26.633682",android
18905943,4829994,signup,"2024-07-08 05:32:22.773295",ios
18906071,9450361,signup,"2024-10-19 16:20:44.844054",ios
18906312,8008642,first_deposit,"2024-06-30 18:24:25.558327",android
18906572,5583897,signup,"2024-06-21 02:01:20.230086",android
18906976,9876659,email_verified,"2024-10-11 21:48:44.660837",android
18906999,3126453,signup,"2023-06-29 20:06:15.134017",web
18907810,6108728,signup,"2024-12-26 09:56:38.026485",web
18908363,2406150,kyc_submitted,"2023-11-16 09:07:19.835993",ios
18908685,9713542,kyc_approved,"2024-01-20 06:27:34.783010",ios
18908725,2045851,kyc_approved,"2024-05-31 16:36:41.240063",ios
18909636,3127599,bank_linked,"2024-07-31 13:35:18.228529",ios
18909827,6306175,signup,"2023-12-29 16:42:19.755127",ios
18910046,9910762,plan_selected,"2023-06-17 04:39:27.412097",web
18910243,2538112,first_deposit,"2023-10-09 16:54:15.504229",android
18911392,2964724,subscribed,"2023-09-26 01:39:36.838953",android
18911852,4079042,signup,"2024-11-08 09:08:44.150588",android
18912667,8273820,signup,"2023-12-26 13:14:28.940982",android
18913646,1786261,kyc_submitted,"2024-04-09 17:10:39.876816",ios
18914949,4932441,kyc_approved,"2023-12-29 16:26:20.286520",web
18915087,7816080,signup,"2024-07-15 21:12:40.174424",android
18915835,2999482,bank_linked,"2023-11-03 18:42:34.424726",android
18916397,7816525,email_verified,"2024-04-16 07:27:24.628035",web
18916450,7128420,kyc_approved,"2024-12-12 15:46:19.250322",ios
18917491,1787600,kyc_submitted,"2024-11-08 19:05:56.687469",ios
18917543,1853159,plan_selected,"2023-08-02 18:16:48.671227",android
18917604,2180859,subscribed,"2024-09-24 07:46:42.946498",ios
18917964,8177545,plan_selected,"2023-07-26 02:51:03.756594",android
18918660,6998223,email_verified,"2024-09-23 02:35:28.689530",ios
18918827,6768927,signup,"2023-10-16 16:32:20.068114",android
18920563,8932310,signup,"2024-03-03 07:50:46.566715",ios
18921372,1592632,email_verified,"2024-08-24 23:35:35.869309",ios
18921878,2215442,email_verified,"2024-09-05 21:09:15.300948",web
18922118,1298090,signup,"2024-02-08 11:44:53.289320",ios
18922563,8474447,bank_linked,"2024-10-17 01:33:58.040518",ios
18923031,2773055,email_verified,"2023-12-10 08:28:12.120078",android
18923283,1953959,email_verified,"2024-08-18 22:03:51.483688",ios
18923864,4739469,email_verified,"2024-02-25 13:51:25.847480",ios
18924106,9654758,email_verified,"2023-03-16 13:43:31.812178",android
18924580,8016611,email_verified,"2024-04-19 07:40:39.623685",ios
18924630,4510463,first_deposit,"2024-03-10 05:17:21.598544",android
18924735,2020154,bank_linked,"2024-11-01 19:21:42.635546",android
18925078,6280156,signup,"2023-11-01 05:37:15.033975",web
18925472,6607968,first_deposit,"2024-07-30 14:36:42.803616",ios
18925483,4772962,signup,"2024-12-30 18:24:10.008726",ios
18925533,7722090,first_deposit,"2024-09-12 17:18:50.193701",ios
18926841,1660501,kyc_submitted,"2024-06-14 05:51:25.819465",web
18927331,7263998,kyc_submitted,"2023-06-12 14:17:42.186399",android
18927805,6215622,kyc_approved,"2024-08-07 07:17:03.219663",ios
18927969,3659786,bank_linked,"2024-08-16 17:23:47.917559",android
18928157,1398825,email_verified,"2024-10-14 03:49:27.281204",ios
18928464,8116355,kyc_approved,"2024-12-28 02:27:34.753506",web
18928770,7919875,email_verified,"2023-08-08 22:50:06.499928",web
18928782,6445315,first_deposit,"2024-02-16 12:08:58.037830",ios
18929144,3561913,email_verified,"2024-03-12 17:54:03.708487",ios
18929433,6642264,email_verified,"2024-08-27 08:27:10.681682",web
18929761,8903402,signup,"2024-11-09 19:50:25.782235",web
18930239,9722856,bank_linked,"2023-06-09 23:41:44.014095",web
18930802,7822567,email_verified,"2024-02-13 20:03:13.767734",ios
18931665,6184502,email_verified,"2024-02-26 02:32:45.486237",android
18931946,5529275,signup,"2023-07-13 18:48:08.450464",ios
18932223,1171236,email_verified,"2024-12-10 19:46:33.759459",android
18932565,4906997,kyc_approved,"2024-11-11 21:15:48.341737",web
18933082,6807811,kyc_submitted,"2024-03-03 11:35:21.931130",android
18933685,2417158,signup,"2023-12-20 01:24:14.645603",ios
18934160,1434368,signup,"2023-12-10 23:47:17.100980",android
18934303,8643374,signup,"2023-12-01 16:05:50.819786",ios
18934638,8709019,bank_linked,"2024-06-21 04:06:03.400440",android
18935357,1762557,subscribed,"2023-09-10 03:42:23.202768",ios
18935560,5170555,email_verified,"2024-06-28 04:48:08.918217",web
18935841,2418175,email_verified,"2024-06-09 14:32:40.583032",ios
18936328,8939174,signup,"2024-04-14 23:03:05.466809",android
18937317,3303554,email_verified,"2024-10-17 11:22:16.580569",android
18938315,7072310,bank_linked,"2024-09-16 00:00:39.529037",ios
18938402,4287058,kyc_approved,"2024-05-14 06:21:59.271781",ios
18939915,1862839,kyc_approved,"2024-01-24 13:25:53.186234",web
18939942,8285387,plan_selected,"2024-10-30 22:51:52.782583",ios
18940474,9006546,email_verified,"2023-10-18 16:01:12.308624",ios
18940600,7663143,kyc_approved,"2023-06-20 05:34:42.281632",ios
18940815,6254224,first_deposit,"2024-12-16 21:18:21.185809",ios
18941391,4517741,email_verified,"2024-12-21 03:37:13.872892",android
18941435,1929090,email_verified,"2024-09-04 07:37:36.838703",ios
18941544,5861282,email_verified,"2024-11-22 23:08:47.170512",web
18941918,7041084,kyc_submitted,"2024-09-20 17:21:47.347502",android
18943290,5010086,email_verified,"2023-07-26 13:46:35.546086",ios
18943839,4355000,kyc_approved,"2024-05-07 22:14:43.361432",ios
18945456,5830165,kyc_approved,"2024-11-14 03:30:21.388312",ios
18946940,5732369,plan_selected,"2025-01-06 22:03:47.122548",web
18947083,8681556,kyc_submitted,"2024-03-22 09:46:16.560578",web
18947405,5372093,email_verified,"2024-10-13 10:27:07.495289",ios
18948095,2161140,email_verified,"2024-10-08 23:38:47.278106",web
18948122,8354292,kyc_approved,"2024-03-17 00:21:54.465326",ios
18948267,5372472,bank_linked,"2024-04-22 15:38:11.088638",android
18948973,3275598,signup,"2023-06-29 09:38:30.501957",web
18950074,3014017,signup,"2023-11-29 03:25:27.208962",web
18950533,7077449,bank_linked,"2024-09-05 18:28:22.307434",ios
18951657,5832691,kyc_approved,"2024-02-27 22:38:16.835477",ios
18952658,1928252,email_verified,"2023-07-12 10:12:43.620369",web
19399054,5767348,signup,"2024-09-27 02:49:04.929917",android
19399652,8487345,signup,"2024-11-05 13:04:47.356464",web
19399657,8487345,kyc_approved,"2024-11-07 17:40:17.900887",web
19399669,6193595,signup,"2024-12-14 20:09:17.995588",android
19399797,7930358,bank_linked,"2024-11-09 18:48:54.288593",ios
19399863,7995919,signup,"2024-06-15 07:27:03.138433",ios
19399892,1049115,kyc_submitted,"2023-12-24 05:14:54.052238",web
19400737,2032499,first_deposit,"2024-09-13 19:07:24.573533",web
19401341,5964948,signup,"2024-03-19 09:17:14.480046",web
19402080,7931344,kyc_approved,"2024-03-22 09:09:50.695133",android
19402859,5113640,signup,"2024-05-24 15:40:47.964939",android
19403265,8357804,first_deposit,"2025-01-07 05:43:25.405646",ios
19403659,9570397,email_verified,"2024-01-10 10:43:59.037189",ios
19404234,2558274,signup,"2024-12-07 08:30:05.917570",ios
19404381,2099577,signup,"2024-04-23 00:49:12.157415",android
19404616,8587768,signup,"2024-12-14 13:50:05.126959",web
19405302,4557689,signup,"2024-10-12 23:46:16.574378",web
19405644,8948745,kyc_submitted,"2024-08-05 18:43:11.092917",web
19405745,6163515,kyc_submitted,"2023-06-23 11:22:44.271805",web
19406063,3148983,bank_linked,"2024-08-21 20:48:50.862172",android
19406169,8490200,signup,"2024-09-10 00:38:20.850847",android
19406518,8228119,plan_selected,"2023-11-14 04:22:30.746605",android
19406705,5475687,signup,"2024-12-26 15:04:10.519483",ios
19406819,6655378,email_verified,"2024-07-01 18:48:42.972413",android
19407186,1019477,kyc_submitted,"2023-04-18 04:33:40.744760",web
19408323,1085395,first_deposit,"2024-03-03 06:28:21.095778",ios
19408858,5836917,kyc_submitted,"2024-09-22 06:56:14.308428",web
19408906,1708175,signup,"2023-04-09 09:42:47.700393",web
19409567,9245044,first_deposit,"2024-10-28 23:03:27.465398",ios
19409852,8557065,kyc_submitted,"2023-08-30 05:51:27.084088",web
19410175,6918806,subscribed,"2024-11-25 11:27:44.382855",android
19410877,2626528,plan_selected,"2024-12-27 23:34:41.359612",ios
19411315,9213062,kyc_submitted,"2024-05-13 23:56:23.614461",ios
19411680,1447244,email_verified,"2023-04-16 00:43:08.319461",android
19411967,7542224,bank_linked,"2024-02-13 09:28:24.026212",ios
19414016,4594058,bank_linked,"2024-04-25 12:14:21.115357",android
19414167,2726334,signup,"2023-10-21 12:52:01.755528",ios
19415203,8133456,signup,"2024-09-17 18:18:31.229654",android
19415442,1809359,kyc_approved,"2023-10-06 16:54:08.567693",ios
19415596,5315596,email_verified,"2024-03-12 12:26:11.072239",ios
19416058,5414084,kyc_submitted,"2024-03-15 21:46:26.914319",android
19416194,4463894,first_deposit,"2024-05-16 11:14:31.855408",web
19416498,5217690,plan_selected,"2024-11-23 05:19:57.668946",web
19416795,3120711,signup,"2023-12-27 21:10:23.640788",web
19417368,2531064,email_verified,"2024-10-04 06:20:56.331700",android
19418084,2170933,bank_linked,"2024-07-13 08:27:37.161220",ios
19418151,2072647,kyc_approved,"2023-10-17 23:23:54.733967",android
19418710,6562067,signup,"2024-03-23 21:03:58.263850",ios
