subscription_id,user_id,plan_tier,mrr,start_date,end_date,status,cancellation_reason,payment_method
2370035,1285622,plus,9.99,2025-01-09,NULL,active,NULL,credit_card
2371616,2916796,free,0.00,2023-11-29,NULL,active,NULL,NULL
2372951,1692924,free,0.00,2023-10-22,NULL,active,NULL,NULL
2375828,2984117,free,0.00,2024-06-15,NULL,active,NULL,NULL
2378114,5313696,free,0.00,2024-11-19,NULL,active,NULL,NULL
2383613,2551726,free,0.00,2024-06-30,2025-01-15,canceled,switched_competitor,NULL
2384665,4665842,free,0.00,2024-04-16,NULL,past_due,NULL,NULL
2386360,4594058,premium,19.99,2024-05-05,NULL,active,NULL,credit_card
2387824,2258624,premium,12.50,2024-12-11,NULL,active,NULL,debit_card
2388486,5349025,plus,7.99,2024-08-03,NULL,active,NULL,paypal
2389356,2577969,free,0.00,2024-10-31,NULL,active,NULL,NULL
2397744,8709019,free,0.00,2024-06-30,2024-08-13,canceled,technical_issues,NULL
2401019,1322918,free,0.00,2023-11-21,NULL,active,NULL,NULL
2401892,4581311,free,0.00,2024-10-13,NULL,active,NULL,NULL
2407237,9417944,plus,5.00,2025-01-10,NULL,active,NULL,debit_card
2415769,9783406,plus,7.99,2024-06-17,NULL,past_due,NULL,ach_transfer
2417383,9875234,free,0.00,2023-06-07,NULL,active,NULL,NULL
2420371,9693670,premium,12.50,2024-09-08,NULL,past_due,NULL,paypal
2426940,4260802,plus,7.99,2023-09-19,NULL,active,NULL,paypal
2435126,6390656,premium,24.99,2024-04-10,NULL,active,NULL,credit_card
2436222,7685941,plus,9.99,2024-07-31,NULL,active,NULL,paypal
2437286,3737946,plus,9.99,2023-11-11,NULL,active,NULL,credit_card
2438246,3131018,plus,7.99,2023-07-06,NULL,active,NULL,credit_card
2438432,1298783,plus,7.99,2024-12-18,2025-02-02,canceled,technical_issues,credit_card
2439015,2684449,free,0.00,2024-11-03,NULL,active,NULL,NULL
2439662,5217690,free,0.00,2024-12-04,NULL,active,NULL,NULL
2439882,9547085,plus,9.99,2023-11-14,NULL,active,NULL,debit_card
2441865,3090825,free,0.00,2024-09-23,NULL,active,NULL,NULL
2446578,8015232,free,0.00,2024-01-03,NULL,active,NULL,NULL
2450016,6072148,free,0.00,2024-03-19,NULL,active,NULL,NULL
2452281,4600957,plus,9.99,2024-11-24,NULL,active,NULL,debit_card
2464114,6198245,free,0.00,2024-08-11,NULL,active,NULL,NULL
2466002,7932973,premium,24.99,2023-09-23,NULL,active,NULL,debit_card
2471182,3854135,plus,7.99,2024-12-13,NULL,active,NULL,ach_transfer
2475503,3694287,plus,9.99,2023-10-30,NULL,active,NULL,debit_card
2478224,5703855,plus,9.99,2023-10-20,NULL,active,NULL,credit_card
2478691,9905865,premium,19.99,2024-12-05,NULL,past_due,NULL,debit_card
2480168,3244702,plus,9.99,2023-08-18,NULL,active,NULL,debit_card
2490632,4918949,plus,9.99,2023-12-29,NULL,past_due,NULL,credit_card
2491780,2414474,premium,24.99,2024-02-27,NULL,active,NULL,debit_card
2495226,3485670,plus,5.00,2024-07-01,NULL,active,NULL,credit_card
2495726,2575557,premium,24.99,2024-03-06,2024-09-13,canceled,too_expensive,debit_card
2502439,9269841,free,0.00,2024-05-07,NULL,active,NULL,NULL
2537057,9856884,premium,24.99,2024-05-08,NULL,active,NULL,debit_card
2540711,8603876,premium,12.50,2024-07-20,NULL,active,NULL,debit_card
2559436,5954582,plus,9.99,2024-12-12,NULL,active,NULL,ach_transfer
2566158,8061183,free,0.00,2024-07-09,NULL,active,NULL,NULL
2570939,5975045,premium,24.99,2023-11-26,NULL,active,NULL,debit_card
2572847,6201682,plus,9.99,2024-04-22,NULL,active,NULL,credit_card
2573070,8433980,premium,24.99,2024-03-05,NULL,active,NULL,ach_transfer
2574347,7864547,plus,5.00,2024-06-09,NULL,active,NULL,credit_card
2578994,3416826,premium,12.50,2024-12-06,NULL,active,NULL,debit_card
2580123,4287058,premium,24.99,2024-05-24,NULL,active,NULL,credit_card
2582889,6492952,premium,24.99,2024-12-11,NULL,active,NULL,paypal
2586048,5495511,free,0.00,2024-07-31,NULL,active,NULL,NULL
2593423,1517961,plus,9.99,2023-12-08,NULL,active,NULL,credit_card
2599628,8170837,plus,7.99,2024-06-09,NULL,past_due,NULL,credit_card
2601348,6919359,plus,9.99,2024-04-29,2024-10-30,canceled,switched_competitor,credit_card
2620411,7323686,free,0.00,2023-12-17,NULL,active,NULL,NULL
2621598,4294900,plus,5.00,2024-02-11,NULL,active,NULL,paypal
2622200,1552226,plus,7.99,2024-05-23,NULL,active,NULL,credit_card
2631779,7014126,plus,9.99,2024-10-16,NULL,active,NULL,debit_card
2634166,2726199,free,0.00,2023-08-12,2024-04-05,canceled,too_expensive,NULL
2635115,5068316,plus,5.00,2024-04-07,NULL,active,NULL,credit_card
2638152,9245044,premium,24.99,2024-11-12,NULL,past_due,NULL,debit_card
2640700,6403252,free,0.00,2024-08-02,2024-11-25,canceled,too_expensive,NULL
2651309,5654798,free,0.00,2024-07-12,2024-10-27,canceled,too_expensive,NULL
2654244,2294315,plus,5.00,2024-11-01,NULL,active,NULL,credit_card
2661930,5137270,premium,12.50,2024-08-30,NULL,active,NULL,paypal
2662797,7214624,plus,9.99,2024-02-06,NULL,active,NULL,credit_card
2662818,4101883,free,0.00,2024-06-17,NULL,active,NULL,NULL
2681042,3607622,premium,24.99,2024-11-12,NULL,active,NULL,ach_transfer
2681502,5286419,plus,5.00,2024-10-12,NULL,active,NULL,credit_card
2682309,8084364,free,0.00,2023-11-15,NULL,active,NULL,NULL
2689409,1578110,plus,9.99,2023-10-07,NULL,active,NULL,debit_card
2691690,8726360,free,0.00,2024-05-24,NULL,active,NULL,NULL
2695220,1737550,free,0.00,2024-10-24,NULL,active,NULL,NULL
2705082,2813065,free,0.00,2024-07-20,2025-01-06,canceled,missing_features,NULL
2705408,9568438,free,0.00,2024-08-16,2025-05-03,canceled,too_expensive,NULL
2708141,3320715,premium,19.99,2023-08-23,NULL,active,NULL,debit_card
2710850,5264423,plus,7.99,2024-03-15,NULL,active,NULL,ach_transfer
2712892,2937878,premium,24.99,2024-09-03,NULL,active,NULL,debit_card
2721112,5821699,free,0.00,2024-01-12,2024-05-09,canceled,no_longer_needed,NULL
2723697,1308617,free,0.00,2024-03-03,2024-10-25,canceled,too_expensive,NULL
2726346,8166065,free,0.00,2024-09-28,NULL,active,NULL,NULL
2729982,5832691,plus,9.99,2024-03-14,NULL,past_due,NULL,debit_card
2735790,7432975,premium,24.99,2023-10-25,NULL,active,NULL,debit_card
2737275,2180859,plus,7.99,2024-09-21,NULL,active,NULL,credit_card
2738586,7837388,free,0.00,2024-05-27,NULL,active,NULL,NULL
2741595,3429700,free,0.00,2024-03-29,NULL,active,NULL,NULL
2751850,5461595,plus,7.99,2024-02-15,NULL,active,NULL,ach_transfer
2756824,4066461,free,0.00,2024-12-14,NULL,active,NULL,NULL
2760086,2054212,plus,9.99,2024-12-11,NULL,active,NULL,ach_transfer
2761227,3284798,free,0.00,2023-04-30,NULL,active,NULL,NULL
2761862,3491721,plus,5.00,2024-04-24,NULL,active,NULL,credit_card
2766413,2549302,plus,9.99,2024-06-20,NULL,active,NULL,ach_transfer
2766876,7471530,premium,19.99,2024-08-16,NULL,active,NULL,ach_transfer
2775705,5057025,premium,24.99,2024-06-10,NULL,active,NULL,ach_transfer
2776484,3332517,plus,9.99,2024-10-22,NULL,active,NULL,credit_card
2780900,9170528,free,0.00,2024-12-23,NULL,active,NULL,NULL
2783418,2886522,plus,9.99,2024-06-19,NULL,active,NULL,ach_transfer
2786361,8373356,plus,9.99,2024-08-03,NULL,active,NULL,debit_card
2786811,7725275,free,0.00,2024-07-28,NULL,active,NULL,NULL
2797036,2514542,premium,24.99,2024-10-26,NULL,active,NULL,ach_transfer
2806626,6927997,plus,9.99,2024-09-14,NULL,active,NULL,paypal
2808350,9511010,premium,24.99,2024-08-06,NULL,active,NULL,credit_card
2813229,8704694,free,0.00,2024-09-02,NULL,active,NULL,NULL
2818694,9480473,plus,7.99,2023-12-20,NULL,active,NULL,ach_transfer
2823253,7062903,plus,5.00,2024-09-13,NULL,active,NULL,credit_card
2825808,8939174,free,0.00,2024-05-04,2024-06-19,canceled,missing_features,NULL
2831907,4743797,premium,24.99,2024-06-09,NULL,past_due,NULL,ach_transfer
2833884,2186430,plus,9.99,2024-12-20,NULL,active,NULL,ach_transfer
2834525,3409409,plus,9.99,2023-12-03,NULL,active,NULL,credit_card
2835490,5980939,premium,24.99,2023-12-09,NULL,active,NULL,debit_card
2838271,6582266,free,0.00,2024-12-23,2025-01-10,canceled,poor_support,NULL
2844839,3770742,free,0.00,2023-10-26,NULL,active,NULL,NULL
2846578,3962732,premium,19.99,2024-08-10,NULL,active,NULL,debit_card
2849295,2531064,plus,9.99,2024-10-09,NULL,active,NULL,ach_transfer
2850954,8685727,free,0.00,2024-06-24,NULL,active,NULL,NULL
2861238,9669441,free,0.00,2023-06-18,NULL,active,NULL,NULL
2876729,7590828,free,0.00,2024-10-16,NULL,active,NULL,NULL
2891079,4609134,premium,24.99,2024-05-04,NULL,active,NULL,credit_card
2901685,8776604,plus,9.99,2024-06-12,2024-12-22,canceled,no_longer_needed,ach_transfer
2903035,4341861,plus,5.00,2024-12-19,NULL,active,NULL,credit_card
2913211,7486460,plus,7.99,2024-07-09,2024-12-25,canceled,no_longer_needed,credit_card
2916873,3710626,free,0.00,2023-07-25,NULL,past_due,NULL,NULL
2923471,4079042,free,0.00,2024-11-14,2025-06-22,canceled,missing_features,NULL
2928381,2093060,plus,9.99,2024-08-20,NULL,active,NULL,credit_card
2932984,7769552,premium,24.99,2024-08-24,NULL,active,NULL,credit_card
2936356,5300915,premium,24.99,2024-06-07,NULL,active,NULL,ach_transfer
2943548,8463131,free,0.00,2023-06-23,2023-11-04,canceled,poor_support,NULL
2946729,2386689,plus,9.99,2024-07-12,NULL,active,NULL,credit_card
2951375,7703562,plus,7.99,2024-06-19,NULL,active,NULL,credit_card
2956905,2451469,free,0.00,2024-02-11,2024-11-08,canceled,technical_issues,NULL
2973052,6641379,free,0.00,2024-11-20,NULL,active,NULL,NULL
2974654,2571480,premium,24.99,2023-11-19,2024-01-08,canceled,no_longer_needed,credit_card
2974766,8536968,premium,19.99,2024-04-28,NULL,active,NULL,credit_card
2989305,7687666,plus,9.99,2024-01-21,NULL,active,NULL,debit_card
2990208,9078886,plus,9.99,2024-09-14,2025-03-27,canceled,poor_support,paypal
2997061,1783066,free,0.00,2023-03-25,NULL,active,NULL,NULL
3008418,3013338,free,0.00,2024-11-22,2025-01-09,canceled,no_longer_needed,NULL
3008785,7933705,premium,19.99,2024-04-25,NULL,active,NULL,credit_card
3021538,3714660,premium,24.99,2024-04-06,NULL,active,NULL,credit_card
3026212,6607423,free,0.00,2024-09-21,NULL,active,NULL,NULL
3027105,9341219,plus,5.00,2024-10-01,NULL,active,NULL,debit_card
3031859,7484427,free,0.00,2023-11-29,2024-09-28,canceled,no_longer_needed,NULL
3032394,9622693,free,0.00,2023-12-30,2024-08-16,canceled,technical_issues,NULL
3032691,5990488,plus,9.99,2024-02-25,NULL,active,NULL,credit_card
3036387,6081502,free,0.00,2024-06-17,NULL,active,NULL,NULL
3040247,6111142,free,0.00,2024-07-01,NULL,active,NULL,NULL
3041458,1116908,free,0.00,2023-11-24,NULL,past_due,NULL,NULL
3049047,4515530,free,0.00,2023-11-27,NULL,active,NULL,NULL
3049367,5929426,plus,5.00,2024-05-10,NULL,active,NULL,paypal
3051090,7038602,premium,24.99,2023-07-10,2024-02-13,canceled,poor_support,credit_card
3058718,8864394,premium,12.50,2024-08-16,NULL,active,NULL,credit_card
3060042,5739023,plus,9.99,2024-06-10,NULL,active,NULL,credit_card
3062959,6670706,plus,9.99,2024-10-02,NULL,active,NULL,credit_card
3072739,8990340,premium,24.99,2023-12-21,NULL,active,NULL,ach_transfer
3074095,3343136,premium,12.50,2024-02-21,NULL,active,NULL,credit_card
3088518,8292496,premium,24.99,2023-11-27,NULL,active,NULL,credit_card
3088938,2662656,premium,24.99,2024-07-01,NULL,active,NULL,credit_card
3092927,3054048,plus,7.99,2024-12-12,NULL,active,NULL,debit_card
3096747,5835451,plus,9.99,2024-09-16,NULL,active,NULL,paypal
3112859,2390598,premium,24.99,2024-06-14,NULL,active,NULL,debit_card
3115629,1550242,plus,9.99,2024-12-15,NULL,active,NULL,credit_card
3120261,7063389,plus,5.00,2024-07-20,NULL,past_due,NULL,credit_card
3122424,1297883,free,0.00,2023-05-15,NULL,active,NULL,NULL
3123006,4682796,free,0.00,2024-05-08,NULL,active,NULL,NULL
3123311,3573619,free,0.00,2024-07-17,NULL,active,NULL,NULL
3129311,4357679,plus,5.00,2024-03-31,NULL,active,NULL,debit_card
3129700,5378727,plus,9.99,2023-04-28,NULL,active,NULL,paypal
3142491,9123236,plus,9.99,2024-04-24,NULL,active,NULL,credit_card
3146120,4330922,plus,9.99,2023-07-03,NULL,active,NULL,ach_transfer
3149046,3952053,plus,7.99,2024-12-21,NULL,active,NULL,ach_transfer
3150965,2901737,free,0.00,2024-05-23,NULL,active,NULL,NULL
3157031,6701934,premium,24.99,2023-08-24,NULL,active,NULL,paypal
3167314,7128420,plus,5.00,2024-12-24,NULL,active,NULL,debit_card
3174384,3866457,plus,9.99,2024-09-23,2025-01-14,canceled,technical_issues,credit_card
3178255,8089975,premium,19.99,2023-12-14,NULL,active,NULL,credit_card
3181863,1004138,premium,24.99,2023-04-21,2023-06-01,canceled,poor_support,credit_card
3188266,6021983,free,0.00,2024-12-26,NULL,active,NULL,NULL
3195962,5948600,plus,9.99,2024-11-20,NULL,active,NULL,credit_card
3200548,8348340,free,0.00,2024-09-21,2025-04-18,canceled,no_longer_needed,NULL
3205113,8421289,plus,5.00,2023-04-22,NULL,active,NULL,credit_card
3210499,7491280,free,0.00,2024-03-02,NULL,active,NULL,NULL
3216024,1092091,premium,12.50,2024-02-13,NULL,active,NULL,credit_card
3216390,3326344,plus,7.99,2025-01-09,NULL,active,NULL,credit_card
3217517,6293348,premium,19.99,2024-10-25,NULL,active,NULL,ach_transfer
3220834,2151882,plus,9.99,2024-08-08,NULL,active,NULL,credit_card
3227958,9998331,plus,9.99,2024-11-20,NULL,active,NULL,paypal
3228071,8689684,plus,5.00,2024-12-28,2025-05-04,canceled,missing_features,credit_card
3228441,6369919,plus,5.00,2024-09-30,NULL,active,NULL,debit_card
3230283,4498408,premium,12.50,2024-12-17,NULL,active,NULL,credit_card
3257579,1690778,free,0.00,2024-02-17,NULL,active,NULL,NULL
3260297,2226476,free,0.00,2024-09-29,NULL,active,NULL,NULL
3264483,6094502,plus,5.00,2024-08-20,NULL,past_due,NULL,debit_card
3279169,3084504,premium,12.50,2024-02-29,NULL,active,NULL,credit_card
3281767,9910005,premium,12.50,2024-03-09,NULL,active,NULL,credit_card
3288489,3398083,plus,9.99,2024-08-16,NULL,past_due,NULL,paypal
3288529,3693695,premium,19.99,2024-10-14,NULL,active,NULL,credit_card
3289177,8586725,premium,24.99,2025-01-04,NULL,active,NULL,credit_card
3289429,2822744,plus,9.99,2024-04-28,NULL,active,NULL,credit_card
3292733,6644807,plus,5.00,2024-06-25,NULL,active,NULL,ach_transfer
3295504,4099834,free,0.00,2024-04-23,NULL,active,NULL,NULL
3295701,7117682,premium,24.99,2024-10-27,NULL,active,NULL,credit_card
3297142,1112036,free,0.00,2023-04-30,NULL,active,NULL,NULL
3297242,2260386,premium,24.99,2024-08-04,NULL,active,NULL,credit_card
3301821,2038218,plus,9.99,2024-06-17,NULL,active,NULL,credit_card
3303994,1483455,plus,9.99,2024-12-27,NULL,active,NULL,credit_card
3312776,6309792,plus,9.99,2024-04-08,NULL,active,NULL,paypal
3318888,6801038,free,0.00,2023-06-14,2023-11-04,canceled,switched_competitor,NULL
3321334,3727423,free,0.00,2023-11-02,NULL,active,NULL,NULL
3326238,2297776,free,0.00,2023-08-31,NULL,active,NULL,NULL
3341512,6703737,free,0.00,2024-08-12,NULL,active,NULL,NULL
3348002,9855603,free,0.00,2024-10-31,NULL,active,NULL,NULL
3353531,7879771,plus,7.99,2024-11-21,NULL,active,NULL,ach_transfer
3354600,8355566,plus,7.99,2024-11-20,2024-12-15,canceled,switched_competitor,credit_card
3355886,1592632,plus,9.99,2024-09-13,NULL,active,NULL,ach_transfer
3358666,1866964,free,0.00,2023-04-22,NULL,active,NULL,NULL
3381073,5371272,plus,5.00,2023-06-23,NULL,active,NULL,credit_card
3383259,3898845,premium,24.99,2024-12-25,NULL,active,NULL,credit_card
3384560,5262663,premium,24.99,2025-01-03,NULL,active,NULL,credit_card
3398053,1152999,free,0.00,2024-04-27,NULL,active,NULL,NULL
3400607,5290447,premium,19.99,2024-03-21,NULL,active,NULL,ach_transfer
3404947,5523535,plus,9.99,2024-07-07,NULL,active,NULL,debit_card
3406362,2072647,plus,7.99,2023-10-19,NULL,active,NULL,credit_card
3425554,4444084,free,0.00,2024-10-15,NULL,active,NULL,NULL
3444135,3561913,plus,9.99,2024-03-26,NULL,active,NULL,ach_transfer
3446204,4184790,plus,9.99,2024-07-23,NULL,active,NULL,debit_card
3446975,9604008,free,0.00,2024-05-30,NULL,active,NULL,NULL
3452178,7720841,plus,9.99,2024-11-19,2025-09-19,canceled,missing_features,ach_transfer
3454367,5134608,premium,24.99,2023-09-27,NULL,past_due,NULL,paypal
3460721,5859382,plus,9.99,2024-10-24,NULL,active,NULL,credit_card
3460837,7728926,premium,24.99,2024-12-15,NULL,active,NULL,ach_transfer
3471456,7440010,free,0.00,2024-04-22,NULL,active,NULL,NULL
3471557,9210880,plus,9.99,2023-11-08,NULL,active,NULL,debit_card
3471833,1645649,plus,9.99,2024-11-02,NULL,active,NULL,debit_card
3487972,2985196,free,0.00,2024-11-30,2025-01-31,canceled,technical_issues,NULL
3491589,2683032,free,0.00,2024-11-19,NULL,active,NULL,NULL
3492440,4138102,free,0.00,2024-04-07,NULL,active,NULL,NULL
3492775,1686290,premium,19.99,2024-08-12,NULL,past_due,NULL,credit_card
3496203,2199217,free,0.00,2024-04-17,2024-11-18,canceled,switched_competitor,NULL
3499269,2805468,free,0.00,2024-09-11,NULL,active,NULL,NULL
3504108,1605409,plus,9.99,2023-10-03,NULL,active,NULL,credit_card
3515053,3976031,plus,5.00,2024-10-17,NULL,active,NULL,credit_card
3516265,1865256,free,0.00,2024-06-04,NULL,active,NULL,NULL
3523665,7816525,free,0.00,2024-04-22,NULL,active,NULL,NULL
3529767,3457856,premium,12.50,2024-08-09,NULL,active,NULL,debit_card
3544285,4770771,free,0.00,2024-07-19,NULL,active,NULL,NULL
3545585,1449395,free,0.00,2023-06-01,NULL,active,NULL,NULL
3549635,4332006,plus,5.00,2024-07-11,2025-07-15,canceled,too_expensive,credit_card
3553656,4822069,free,0.00,2024-04-05,NULL,active,NULL,NULL
3560346,8337694,plus,9.99,2024-03-20,NULL,active,NULL,paypal
3564576,6210307,plus,9.99,2024-11-21,NULL,past_due,NULL,credit_card
3573794,5341747,premium,24.99,2024-02-09,NULL,active,NULL,credit_card
3576690,2668321,premium,24.99,2024-03-13,NULL,active,NULL,credit_card
3579467,5989904,plus,9.99,2024-07-29,NULL,active,NULL,credit_card
3583741,6352825,premium,24.99,2024-11-04,2025-12-02,canceled,no_longer_needed,debit_card
3584826,4928683,premium,24.99,2024-12-14,NULL,active,NULL,ach_transfer
3600749,1872834,plus,7.99,2023-10-26,NULL,active,NULL,paypal
3601584,6506933,plus,5.00,2024-06-12,NULL,active,NULL,credit_card
3602789,2462538,free,0.00,2024-09-06,NULL,active,NULL,NULL
3609714,1853159,plus,7.99,2023-07-31,NULL,active,NULL,credit_card
3610410,2650824,plus,9.99,2024-12-26,NULL,active,NULL,ach_transfer
3626753,4878363,plus,9.99,2024-11-22,NULL,active,NULL,credit_card
3627182,6130397,free,0.00,2025-01-11,NULL,active,NULL,NULL
3637480,2821367,premium,24.99,2024-07-15,NULL,active,NULL,credit_card
3638014,3256356,premium,24.99,2024-06-19,NULL,active,NULL,paypal
3647611,2721742,free,0.00,2024-09-27,NULL,active,NULL,NULL
3666379,3513024,premium,24.99,2023-10-11,2024-06-26,canceled,switched_competitor,ach_transfer
3666631,6532410,free,0.00,2024-09-03,NULL,active,NULL,NULL
3679100,3389383,plus,9.99,2024-12-17,NULL,active,NULL,credit_card
3685906,4710879,premium,24.99,2023-10-10,2024-07-08,canceled,technical_issues,debit_card
3693072,9805586,premium,19.99,2024-03-03,NULL,active,NULL,paypal
3700292,6809041,plus,9.99,2024-03-29,NULL,active,NULL,paypal
3701678,2079600,free,0.00,2023-06-22,NULL,active,NULL,NULL
3720348,6080692,plus,7.99,2024-11-03,NULL,past_due,NULL,debit_card
3727762,8689205,plus,9.99,2023-07-31,NULL,active,NULL,debit_card
3731324,8157303,plus,5.00,2024-09-07,NULL,active,NULL,ach_transfer
3734800,8474447,free,0.00,2024-10-27,2025-01-16,canceled,too_expensive,NULL
3737961,2790228,plus,7.99,2024-10-27,2025-07-14,canceled,technical_issues,credit_card
3742227,9019213,plus,7.99,2023-07-28,NULL,active,NULL,debit_card
3745090,6181930,free,0.00,2024-07-30,NULL,active,NULL,NULL
3759895,4452814,premium,12.50,2024-12-10,NULL,active,NULL,credit_card
3761162,2572732,free,0.00,2024-06-09,NULL,active,NULL,NULL
3767595,8442510,premium,19.99,2024-09-17,NULL,active,NULL,credit_card
3769198,1750774,free,0.00,2024-07-16,NULL,active,NULL,NULL
3773188,9547900,plus,5.00,2024-03-01,NULL,active,NULL,ach_transfer
3774640,3082963,plus,9.99,2024-05-08,NULL,active,NULL,credit_card
3775893,4806688,plus,7.99,2024-03-07,NULL,active,NULL,paypal
3777078,4039316,free,0.00,2024-05-04,NULL,active,NULL,NULL
3778629,7996746,free,0.00,2024-07-19,2024-12-28,canceled,technical_issues,NULL
3783618,1883435,plus,7.99,2024-10-17,NULL,active,NULL,paypal
3794785,4486669,free,0.00,2024-03-25,NULL,active,NULL,NULL
3802585,2514101,plus,9.99,2024-01-07,NULL,active,NULL,paypal
3803550,7575273,plus,9.99,2024-01-04,NULL,active,NULL,ach_transfer
3806985,3469606,plus,5.00,2024-07-23,NULL,active,NULL,debit_card
3809867,4858804,free,0.00,2024-11-12,2025-05-16,canceled,poor_support,NULL
3822641,6014049,premium,19.99,2023-08-28,NULL,active,NULL,paypal
3823806,6982547,free,0.00,2024-03-01,NULL,active,NULL,NULL
3829308,3302743,free,0.00,2023-12-01,NULL,active,NULL,NULL
3835429,6939334,premium,19.99,2024-11-22,NULL,active,NULL,ach_transfer
3842113,5407900,free,0.00,2023-10-23,NULL,active,NULL,NULL
3845638,3465596,plus,9.99,2023-12-15,NULL,active,NULL,debit_card
3859156,2534837,premium,24.99,2024-12-12,2025-07-09,canceled,missing_features,ach_transfer
3873629,6534693,plus,9.99,2024-05-24,NULL,past_due,NULL,credit_card
3876377,2515554,premium,12.50,2024-11-25,NULL,active,NULL,credit_card
3882295,3658571,free,0.00,2024-03-30,2024-09-01,canceled,no_longer_needed,NULL
3902462,5325001,premium,12.50,2024-04-06,NULL,active,NULL,credit_card
3904011,3088062,premium,24.99,2024-12-16,NULL,active,NULL,ach_transfer
3909536,3045990,premium,24.99,2023-12-16,NULL,active,NULL,credit_card
3913395,9825150,plus,9.99,2025-01-02,NULL,active,NULL,ach_transfer
3937530,3821058,premium,24.99,2024-01-28,NULL,active,NULL,credit_card
3940098,8974411,premium,24.99,2024-03-08,NULL,active,NULL,ach_transfer
3943657,9096297,free,0.00,2023-10-20,2023-12-21,canceled,too_expensive,NULL
3947179,3320688,plus,9.99,2024-01-21,NULL,active,NULL,credit_card
3964431,3531196,free,0.00,2024-04-30,2024-12-10,canceled,no_longer_needed,NULL
3968938,7961383,free,0.00,2024-06-18,NULL,active,NULL,NULL
3974422,2838524,plus,7.99,2024-07-20,NULL,active,NULL,credit_card
3985477,1443035,free,0.00,2024-11-25,NULL,active,NULL,NULL
3988891,3692794,free,0.00,2023-12-31,NULL,active,NULL,NULL
3994229,1910775,plus,9.99,2024-01-06,NULL,active,NULL,credit_card
4001115,7951740,premium,24.99,2024-07-27,NULL,active,NULL,debit_card
4014842,7155579,plus,9.99,2023-07-04,2024-05-09,canceled,too_expensive,ach_transfer
4017726,1762557,plus,9.99,2023-09-03,NULL,active,NULL,credit_card
4017818,5171774,premium,24.99,2023-09-19,NULL,active,NULL,credit_card
4018700,2039504,free,0.00,2023-08-29,NULL,active,NULL,NULL
4024437,5572530,premium,24.99,2024-09-09,NULL,active,NULL,credit_card
4033553,7488000,plus,7.99,2024-10-14,NULL,active,NULL,credit_card
4045856,2605752,premium,24.99,2024-12-20,NULL,past_due,NULL,ach_transfer
4051581,7776432,premium,24.99,2024-11-06,NULL,active,NULL,debit_card
4056906,1209720,free,0.00,2024-07-24,2025-02-23,canceled,missing_features,NULL
4058089,7192357,plus,7.99,2024-06-03,NULL,active,NULL,debit_card
4060892,8449607,premium,24.99,2023-06-16,NULL,active,NULL,debit_card
4076480,7847129,premium,24.99,2024-08-02,NULL,active,NULL,credit_card
4082558,8697808,plus,9.99,2023-11-29,NULL,active,NULL,credit_card
4084144,5412903,free,0.00,2024-12-07,NULL,active,NULL,NULL
4086808,5849666,premium,24.99,2024-01-17,NULL,active,NULL,credit_card
4106947,2829553,free,0.00,2023-09-24,2024-10-17,canceled,no_longer_needed,NULL
4122639,5603623,premium,19.99,2023-05-24,NULL,active,NULL,credit_card
4124829,9439469,premium,12.50,2023-07-12,NULL,active,NULL,debit_card
4133858,4570834,premium,12.50,2023-10-22,NULL,active,NULL,debit_card
4136488,9167707,premium,24.99,2023-11-06,NULL,active,NULL,debit_card
4138613,3598475,free,0.00,2024-10-13,NULL,active,NULL,NULL
4141557,8658426,plus,9.99,2023-12-23,NULL,active,NULL,ach_transfer
4147261,9077813,premium,24.99,2024-07-02,NULL,active,NULL,credit_card
4147327,9570397,free,0.00,2024-01-15,NULL,active,NULL,NULL
4147691,2465088,plus,9.99,2024-07-17,NULL,active,NULL,paypal
4149812,5055032,plus,9.99,2024-02-19,NULL,active,NULL,debit_card
4156337,4668280,plus,7.99,2024-07-16,NULL,active,NULL,ach_transfer
4157337,9206336,plus,7.99,2023-11-30,2024-06-06,canceled,no_longer_needed,debit_card
4170288,4456653,free,0.00,2024-11-08,NULL,active,NULL,NULL
4170833,7030079,free,0.00,2023-06-27,2024-02-17,canceled,missing_features,NULL
4174893,7848829,plus,9.99,2024-01-13,NULL,past_due,NULL,paypal
4178358,1743088,free,0.00,2023-07-22,NULL,active,NULL,NULL
4190851,8136940,free,0.00,2024-05-11,NULL,active,NULL,NULL
4191936,8449194,plus,7.99,2024-01-08,NULL,past_due,NULL,ach_transfer
4198682,4886402,plus,9.99,2024-06-29,2024-08-19,canceled,switched_competitor,debit_card
4200710,2723480,free,0.00,2023-04-15,NULL,active,NULL,NULL
4204003,5791164,premium,12.50,2024-12-14,NULL,active,NULL,credit_card
4214446,7203690,premium,12.50,2023-09-12,NULL,active,NULL,credit_card
4214641,7730886,free,0.00,2024-04-13,NULL,past_due,NULL,NULL
4217366,3776374,free,0.00,2024-03-04,2024-05-09,canceled,missing_features,NULL
4218785,9370262,plus,9.99,2024-09-02,NULL,active,NULL,credit_card
4220568,2877971,free,0.00,2024-10-18,NULL,active,NULL,NULL
4221809,3421961,plus,9.99,2024-10-12,NULL,active,NULL,credit_card
4225400,5411887,plus,9.99,2024-02-14,NULL,active,NULL,debit_card
4229529,9737925,plus,9.99,2024-11-21,NULL,active,NULL,credit_card
4229912,7025095,free,0.00,2024-08-07,NULL,active,NULL,NULL
4230332,6113728,plus,5.00,2024-09-18,NULL,past_due,NULL,credit_card
