user_id,signup_date,acquisition_channel,device_type,country,age,occupation,referral_source,marketing_campaign_id
3661637,2024-05-05,organic,ios,Brazil,56,Unemployed,NULL,429365
3662761,2024-01-28,organic,web,Nigeria,19,Accountant,NULL,NULL
3664749,2024-09-05,paid_search,web,India,28,"Small Business Owner",NULL,771155
3664921,2024-07-02,paid_search,android,Philippines,29,Accountant,NULL,237337
3667867,2024-01-01,paid_search,web,"United States",44,Retired,NULL,237337
3670492,2023-12-24,organic,ios,India,53,Accountant,NULL,NULL
3672762,2024-07-08,organic,web,Philippines,39,"Software Engineer",NULL,NULL
3673705,2024-04-16,affiliate,web,India,28,Consultant,NULL,291335
3675877,2024-09-05,paid_search,ios,"United States",22,Consultant,NULL,237337
3676188,2023-02-09,affiliate,web,Canada,25,Student,NULL,275203
3676517,2024-09-17,organic,android,Brazil,18,"Small Business Owner",NULL,NULL
3677747,2024-04-23,organic,web,India,35,Consultant,NULL,NULL
3680259,2024-09-17,paid_search,web,Australia,18,"Marketing Manager",NULL,421879
3680990,2024-12-07,organic,ios,Brazil,34,Teacher,NULL,NULL
3681206,2024-02-16,paid_search,android,India,48,Nurse,NULL,818315
3681478,2024-09-22,organic,android,"United States",25,Student,NULL,NULL
3681719,2023-12-27,paid_search,android,"United Kingdom",19,Nurse,NULL,187498
3681722,2024-07-22,social,ios,"United States",29,Teacher,NULL,465838
3687328,2023-12-22,social,web,Australia,38,Freelancer,NULL,465838
3689784,2024-06-13,organic,ios,"United Kingdom",26,"Sales Rep",NULL,NULL
3691276,2024-03-15,paid_search,web,"United States",33,Accountant,NULL,359178
3692794,2023-12-20,organic,ios,Nigeria,36,Retired,NULL,NULL
3693695,2024-10-01,organic,web,India,30,Retired,NULL,NULL
3694245,2024-06-11,referral,ios,Germany,57,"Software Engineer","Existing Customer",NULL
3694287,2023-10-19,organic,ios,India,18,Teacher,NULL,NULL
3694946,2024-10-11,organic,web,Germany,26,Consultant,NULL,NULL
3695145,2024-11-03,organic,android,"United States",28,Unemployed,NULL,NULL
3697143,2024-01-04,organic,android,Australia,43,"Software Engineer",NULL,999159
3699015,2024-01-22,social,web,Canada,41,Consultant,NULL,378167
3700993,2024-06-06,affiliate,android,Canada,41,Teacher,NULL,832180
3701243,2023-03-05,social,web,Nigeria,36,"Small Business Owner",NULL,378167
3702303,2023-12-30,social,web,Brazil,41,Retired,NULL,378167
3702994,2024-10-29,organic,web,India,50,Unemployed,NULL,NULL
3704999,2023-04-22,social,web,"United States",18,"Software Engineer",NULL,378167
3705421,2024-06-29,affiliate,web,Canada,38,Unemployed,NULL,744167
3707184,2024-09-24,paid_search,ios,Canada,31,"Marketing Manager",NULL,359178
3707929,2024-02-01,paid_search,web,"United States",36,Retired,NULL,621430
3708668,2023-07-04,organic,web,"United States",28,Nurse,NULL,NULL
3708685,2024-01-04,paid_search,android,Philippines,35,"Marketing Manager",NULL,621430
3710241,2024-11-20,organic,web,"United States",33,Student,NULL,NULL
3710527,2024-07-13,referral,ios,India,30,Retired,"Existing Customer",NULL
3710626,2023-07-05,referral,android,Canada,18,"Small Business Owner","Partner App",NULL
3711793,2024-05-15,organic,android,"United Kingdom",42,"Sales Rep",NULL,429365
3712188,2024-07-26,paid_search,ios,"United States",29,Unemployed,NULL,187498
3714660,2024-03-17,organic,android,"United States",34,Nurse,NULL,NULL
3714766,2024-01-20,paid_search,ios,"United Kingdom",53,Nurse,NULL,359178
3715514,2024-03-19,social,web,"United States",51,Student,NULL,378167
3715548,2024-02-12,organic,android,"United States",36,"Sales Rep",NULL,NULL
3716207,2024-12-07,paid_search,ios,"United States",38,Teacher,NULL,164820
3716826,2023-05-28,social,ios,"United States",43,"Marketing Manager",NULL,378167
3719269,2023-04-19,affiliate,ios,"United Kingdom",20,Freelancer,NULL,744167
3719713,2024-01-29,social,web,Philippines,34,Retired,NULL,465838
3721864,2024-09-07,affiliate,android,Philippines,58,Unemployed,NULL,887201
3723408,2024-11-23,organic,ios,Canada,27,"Sales Rep",NULL,NULL
3724274,2024-01-07,social,ios,India,37,Accountant,NULL,465838
3726016,2024-08-04,affiliate,ios,"United States",48,Retired,NULL,887201
3727364,2024-06-02,paid_search,ios,India,37,Unemployed,NULL,164820
3727423,2023-10-21,organic,web,"United States",36,Nurse,NULL,NULL
3727850,2023-09-05,paid_search,ios,"United States",30,"Marketing Manager",NULL,359178
3731638,2024-08-01,organic,web,"United States",55,"Small Business Owner",NULL,NULL
3733460,2023-10-03,organic,web,"United States",38,Consultant,NULL,999159
3734296,2024-12-07,paid_search,ios,India,59,Unemployed,NULL,164820
3735264,2024-12-28,organic,android,"United Kingdom",33,"Small Business Owner",NULL,NULL
3736582,2024-08-24,social,android,"United States",25,Unemployed,NULL,378167
3737946,2023-11-10,affiliate,web,"United States",21,Retired,NULL,275203
3738384,2024-07-31,affiliate,web,Germany,37,"Small Business Owner",NULL,221958
3739956,2024-12-08,affiliate,web,Brazil,39,Teacher,NULL,221958
3740855,2024-12-15,social,web,"United States",18,"Software Engineer",NULL,465838
3742455,2024-06-05,affiliate,android,"United States",43,Accountant,NULL,291335
3742974,2024-10-29,organic,web,"United States",42,Unemployed,NULL,NULL
3744686,2024-01-27,organic,ios,"United States",41,"Small Business Owner",NULL,NULL
3744804,2023-09-09,social,web,"United Kingdom",40,Teacher,NULL,465838
3746153,2023-07-15,affiliate,web,"United Kingdom",41,Freelancer,NULL,291335
3748996,2023-08-30,paid_search,android,India,23,"Marketing Manager",NULL,237337
3750025,2024-11-13,social,android,"United States",53,Unemployed,NULL,465838
3751821,2024-06-26,social,ios,"United Kingdom",18,"Marketing Manager",NULL,378167
3752690,2023-08-29,referral,ios,"United States",70,Unemployed,"Partner App",NULL
3754036,2023-11-17,referral,web,Philippines,44,"Marketing Manager","Existing Customer",NULL
3755063,2024-09-21,organic,web,Australia,18,Teacher,NULL,NULL
3755423,2023-11-15,organic,ios,Canada,43,Freelancer,NULL,NULL
3757398,2024-07-06,referral,ios,"United States",43,Unemployed,"Existing Customer",NULL
3758566,2024-01-29,paid_search,ios,"United States",26,"Sales Rep",NULL,818315
3759374,2024-11-10,paid_search,web,India,22,"Marketing Manager",NULL,141090
3760451,2024-09-05,social,ios,Mexico,33,"Sales Rep",NULL,465838
3761158,2024-07-22,affiliate,ios,"United Kingdom",26,Accountant,NULL,275203
3761623,2024-08-15,social,android,"United States",20,Student,NULL,378167
3761642,2023-05-26,organic,android,Germany,26,"Marketing Manager",NULL,NULL
3761856,2024-11-30,organic,android,Canada,19,Unemployed,NULL,999159
3762594,2023-08-08,affiliate,android,Canada,24,Nurse,NULL,221958
3763642,2023-12-17,organic,ios,"United States",26,Consultant,NULL,NULL
3763779,2024-12-02,affiliate,android,Germany,25,Freelancer,NULL,887201
3765013,2024-07-14,social,android,Nigeria,43,Student,NULL,378167
3765331,2023-12-04,affiliate,ios,"United States",26,Teacher,NULL,231932
3767257,2024-06-28,affiliate,android,Brazil,23,Accountant,NULL,275203
3768362,2024-10-27,organic,web,"United Kingdom",21,Nurse,NULL,NULL
3768654,2023-08-30,paid_search,android,Brazil,30,Consultant,NULL,818315
3770374,2024-01-27,paid_search,ios,Mexico,28,Teacher,NULL,164820
3770742,2023-10-08,organic,web,Mexico,37,Nurse,NULL,999159
3771034,2023-09-03,paid_search,ios,Mexico,23,Consultant,NULL,237337
3772605,2024-12-24,social,ios,"United Kingdom",48,"Software Engineer",NULL,465838
3773219,2024-10-06,affiliate,web,Mexico,33,Consultant,NULL,275203
3773707,2024-04-05,affiliate,android,"United Kingdom",36,Nurse,NULL,832180
3773939,2024-04-17,affiliate,ios,Canada,39,"Sales Rep",NULL,887201
3776374,2024-02-23,paid_search,android,"United States",45,Retired,NULL,154886
3779060,2024-01-30,organic,web,India,62,Nurse,NULL,NULL
3779499,2024-06-25,social,android,Canada,38,Nurse,NULL,378167
3780877,2024-11-03,organic,ios,"United States",41,"Marketing Manager",NULL,999159
3781652,2024-08-17,organic,android,"United States",31,"Sales Rep",NULL,NULL
3784975,2023-11-09,paid_search,android,Canada,36,"Sales Rep",NULL,359178
3786905,2024-08-13,social,web,"United States",22,Unemployed,NULL,465838
3788107,2023-10-18,social,android,Mexico,21,"Software Engineer",NULL,465838
3788302,2023-10-05,affiliate,ios,Canada,43,"Sales Rep",NULL,887201
3788363,2024-03-16,organic,web,Canada,38,"Sales Rep",NULL,NULL
3790353,2023-09-03,paid_search,android,Canada,18,Consultant,NULL,141090
3790358,2024-07-12,organic,ios,"United States",31,Accountant,NULL,NULL
3790373,2024-04-26,organic,web,India,19,Teacher,NULL,NULL
3791241,2024-10-17,affiliate,ios,"United States",18,Consultant,NULL,221958
3791338,2024-11-18,referral,ios,"United States",18,Nurse,Employee,NULL
3791671,2024-10-11,affiliate,ios,"United States",42,Freelancer,NULL,275203
3792427,2023-11-07,social,web,India,40,"Marketing Manager",NULL,465838
3792537,2023-07-07,referral,android,Philippines,52,"Sales Rep",Employee,NULL
3795126,2023-03-30,organic,ios,Germany,25,Student,NULL,NULL
3796647,2024-05-09,paid_search,ios,Canada,36,"Marketing Manager",NULL,187498
3797921,2024-03-21,paid_search,web,Brazil,37,"Sales Rep",NULL,818315
3799487,2024-02-18,organic,android,"United States",48,Nurse,NULL,NULL
3800174,2024-12-04,organic,android,"United States",48,Unemployed,NULL,999159
3801445,2024-12-27,referral,android,Australia,23,Consultant,"Community Forum",NULL
3801742,2024-04-27,affiliate,ios,Philippines,37,Student,NULL,291335
3802743,2024-05-24,social,ios,"United States",37,"Sales Rep",NULL,378167
3803005,2024-07-14,paid_search,web,"United States",53,Student,NULL,359178
3804802,2024-07-10,social,ios,"United Kingdom",42,Nurse,NULL,378167
3806284,2024-07-30,referral,android,Philippines,23,Retired,"Partner App",NULL
3812753,2024-06-24,affiliate,web,India,20,Nurse,NULL,887201
3812789,2024-02-04,referral,web,"United States",31,Nurse,"Community Forum",NULL
3816112,2023-11-15,affiliate,ios,Canada,52,Teacher,NULL,221958
3818767,2023-08-31,social,web,"United States",24,"Sales Rep",NULL,465838
3819182,2024-02-01,organic,ios,"United States",35,Accountant,NULL,NULL
3821058,2024-01-21,paid_search,android,Canada,26,Student,NULL,359178
3821105,2024-05-12,organic,android,Philippines,24,"Marketing Manager",NULL,NULL
3821839,2023-12-28,paid_search,android,"United States",60,"Sales Rep",NULL,164820
3822136,2024-11-21,paid_search,ios,Canada,18,Unemployed,NULL,421879
3825896,2024-05-19,paid_search,ios,"United Kingdom",43,Nurse,NULL,771155
3827364,2024-12-01,organic,web,Mexico,33,Retired,NULL,NULL
3827754,2024-08-17,paid_search,web,Germany,37,Nurse,NULL,621430
3828340,2024-04-20,organic,android,Australia,26,Accountant,NULL,NULL
3830527,2024-05-25,affiliate,web,"United States",20,Accountant,NULL,291335
3831569,2024-03-02,affiliate,ios,Germany,39,Student,NULL,231932
3833552,2024-07-03,social,android,Germany,41,"Software Engineer",NULL,378167
3834523,2024-08-04,organic,web,Mexico,36,Freelancer,NULL,999159
3835309,2023-10-20,paid_search,ios,Mexico,18,Unemployed,NULL,141090
3840152,2024-11-19,social,web,Philippines,52,Accountant,NULL,378167
3841992,2023-11-14,affiliate,web,"United States",34,"Software Engineer",NULL,210268
3842894,2023-09-22,organic,ios,Mexico,30,"Sales Rep",NULL,NULL
3843236,2024-10-23,affiliate,web,"United States",48,Nurse,NULL,291335
3843940,2024-04-25,organic,web,"United States",44,"Sales Rep",NULL,NULL
3844180,2024-11-04,organic,ios,"United States",22,Teacher,NULL,NULL
3844664,2024-02-18,affiliate,web,India,39,Student,NULL,887201
3845376,2024-12-21,organic,web,"United States",27,Accountant,NULL,NULL
3846230,2024-06-30,social,ios,"United States",31,Unemployed,NULL,465838
3846274,2023-03-31,affiliate,web,"United Kingdom",33,Teacher,NULL,887201
3848039,2024-08-10,organic,web,"United States",37,"Sales Rep",NULL,NULL
3848411,2023-12-19,organic,web,Canada,33,Student,NULL,NULL
3848439,2024-08-27,organic,web,Brazil,23,Teacher,NULL,NULL
3849095,2024-03-08,social,web,"United States",37,Student,NULL,465838
3850774,2024-11-24,organic,web,"United States",31,Freelancer,NULL,NULL
3851274,2024-01-01,organic,web,Mexico,28,Student,NULL,NULL
3852889,2024-03-15,social,web,Brazil,32,Unemployed,NULL,465838
3853501,2024-05-01,organic,android,Nigeria,41,Student,NULL,NULL
3853507,2024-11-27,organic,android,"United Kingdom",24,Retired,NULL,999159
3854119,2024-05-13,affiliate,android,India,28,Student,NULL,231932
3854135,2024-11-26,organic,web,"United States",37,Retired,NULL,NULL
3854190,2023-08-09,referral,web,Philippines,24,Unemployed,"Community Forum",NULL
3857281,2023-10-21,paid_search,web,"United States",38,Retired,NULL,187498
3858214,2023-10-22,social,ios,Canada,26,Retired,NULL,378167
3859244,2024-11-11,social,android,"United States",18,"Marketing Manager",NULL,378167
3859653,2024-10-08,social,ios,Australia,38,Accountant,NULL,378167
3862750,2024-07-05,affiliate,android,Canada,58,"Software Engineer",NULL,231932
3863793,2024-10-22,organic,android,Philippines,18,"Marketing Manager",NULL,NULL
3865893,2024-07-29,organic,web,"United Kingdom",44,Consultant,NULL,NULL
3866069,2024-12-15,paid_search,ios,Canada,32,Consultant,NULL,187498
3866457,2024-09-16,organic,android,Mexico,18,"Marketing Manager",NULL,NULL
3866757,2024-12-03,affiliate,web,India,27,"Marketing Manager",NULL,221958
3867695,2024-02-11,paid_search,web,"United States",50,Teacher,NULL,771155
3868921,2024-06-06,paid_search,android,"United States",31,Student,NULL,154886
3869729,2024-05-31,organic,web,Philippines,18,"Sales Rep",NULL,NULL
3869760,2024-02-29,affiliate,web,"United States",31,Accountant,NULL,210268
3870524,2024-05-20,social,ios,"United Kingdom",31,"Small Business Owner",NULL,378167
3870574,2024-10-31,social,web,Philippines,43,Teacher,NULL,378167
3870581,2024-09-14,organic,android,Germany,60,Accountant,NULL,NULL
3870741,2024-12-29,organic,android,Nigeria,29,Accountant,NULL,NULL
3871083,2024-06-06,paid_search,android,Brazil,29,Teacher,NULL,187498
3871259,2023-07-06,social,android,Germany,44,Teacher,NULL,465838
3871656,2024-02-16,paid_search,ios,Canada,51,"Software Engineer",NULL,771155
3871712,2024-06-27,affiliate,web,Canada,31,Nurse,NULL,832180
3872875,2024-11-28,paid_search,android,Canada,29,Freelancer,NULL,771155
3873524,2024-07-14,paid_search,ios,"United States",37,Student,NULL,771155
3873798,2024-03-06,paid_search,ios,Brazil,37,Unemployed,NULL,164820
3874299,2024-04-19,organic,ios,"United States",38,Student,NULL,NULL
3876237,2024-04-03,affiliate,ios,Nigeria,20,Accountant,NULL,887201
3877668,2023-04-02,organic,web,India,28,Accountant,NULL,999159
3878117,2024-07-28,referral,web,"United States",43,Nurse,"Existing Customer",NULL
3878604,2024-12-14,paid_search,android,"United States",22,"Sales Rep",NULL,421879
3881777,2023-03-05,affiliate,web,"United States",48,Nurse,NULL,887201
3881990,2024-02-15,affiliate,web,"United States",35,Freelancer,NULL,210268
3883427,2023-07-20,organic,android,"United States",24,"Software Engineer",NULL,NULL
3883791,2024-11-14,referral,android,Australia,41,Retired,"Community Forum",NULL
3887296,2023-12-23,organic,ios,"United States",19,Accountant,NULL,NULL
3887569,2024-09-13,organic,android,"United States",30,"Sales Rep",NULL,NULL
3887698,2024-07-02,affiliate,web,Germany,45,Consultant,NULL,744167
3887757,2024-04-14,affiliate,web,"United States",49,Teacher,NULL,744167
3889190,2024-08-20,organic,web,India,26,"Marketing Manager",NULL,NULL
3891005,2024-11-22,organic,ios,"United States",58,"Small Business Owner",NULL,NULL
3891912,2024-06-04,affiliate,ios,"United States",26,"Sales Rep",NULL,275203
3892371,2024-05-15,organic,android,Germany,44,Consultant,NULL,NULL
3892478,2024-01-28,social,web,"United Kingdom",31,Student,NULL,465838
3892970,2024-11-10,social,web,Philippines,23,Consultant,NULL,465838
3894100,2024-10-12,paid_search,web,"United Kingdom",32,"Small Business Owner",NULL,421879
3894558,2024-10-31,referral,android,"United States",18,Freelancer,"Existing Customer",NULL
3895018,2023-07-27,organic,web,Canada,27,"Software Engineer",NULL,NULL
3895107,2024-07-22,organic,web,"United States",29,Teacher,NULL,NULL
3895537,2024-06-21,paid_search,android,Mexico,27,Retired,NULL,421879
3896818,2023-10-26,paid_search,ios,"United Kingdom",28,Unemployed,NULL,164820
3897706,2024-06-22,paid_search,web,Australia,23,Retired,NULL,141090
3898845,2024-12-09,referral,web,Philippines,44,Unemployed,"Partner App",NULL
3899033,2024-10-15,social,android,"United Kingdom",24,"Marketing Manager",NULL,378167
3900203,2024-01-07,organic,web,Philippines,38,Consultant,NULL,NULL
3900603,2024-08-19,organic,web,"United States",49,Retired,NULL,NULL
3900737,2024-09-04,referral,ios,Mexico,22,Retired,"Existing Customer",NULL
3901092,2024-12-19,social,ios,Australia,32,Retired,NULL,378167
3901614,2024-09-30,social,web,"United Kingdom",18,Accountant,NULL,465838
3901717,2024-05-29,organic,android,"United States",35,"Software Engineer",NULL,NULL
3903633,2023-09-18,paid_search,web,"United Kingdom",31,Consultant,NULL,141090
3904941,2024-07-02,organic,ios,"United States",20,Unemployed,NULL,NULL
3906158,2024-10-23,organic,android,India,32,Unemployed,NULL,NULL
3906405,2024-04-20,referral,android,India,38,"Software Engineer","Community Forum",NULL
3906492,2024-09-27,organic,web,"United States",46,Consultant,NULL,429365
3907360,2023-10-18,paid_search,web,"United Kingdom",32,"Marketing Manager",NULL,771155
3908056,2024-07-31,organic,android,Nigeria,42,"Software Engineer",NULL,NULL
3908087,2023-11-15,organic,web,"United Kingdom",18,Unemployed,NULL,NULL
3911190,2024-06-05,social,android,Mexico,61,Consultant,NULL,465838
3911898,2023-11-12,organic,web,"United States",46,"Sales Rep",NULL,NULL
3913293,2024-12-23,organic,ios,India,24,Unemployed,NULL,429365
3914611,2024-03-23,social,ios,"United States",28,"Software Engineer",NULL,465838
3916596,2024-02-25,referral,ios,Mexico,36,"Software Engineer","Partner App",NULL
3916933,2023-01-26,paid_search,web,"United Kingdom",31,Accountant,NULL,818315
3921989,2024-12-11,organic,android,Mexico,35,Teacher,NULL,NULL
3922097,2024-11-28,organic,android,India,30,Freelancer,NULL,NULL
3924537,2023-06-05,organic,android,"United States",20,Unemployed,NULL,NULL
3925609,2023-09-17,paid_search,ios,"United States",41,Accountant,NULL,771155
3926979,2024-08-25,referral,android,Philippines,26,Consultant,"Partner App",NULL
3927109,2023-11-01,social,ios,Canada,27,Accountant,NULL,465838
3928100,2024-05-19,affiliate,ios,"United States",20,Freelancer,NULL,231932
3928339,2024-08-15,paid_search,android,Mexico,26,Teacher,NULL,771155
3928785,2023-12-18,organic,android,"United States",31,Teacher,NULL,NULL
3930299,2024-09-03,affiliate,web,Philippines,30,Consultant,NULL,887201
3931531,2023-12-15,social,android,Nigeria,29,"Marketing Manager",NULL,378167
3931659,2024-03-04,organic,ios,Australia,39,"Sales Rep",NULL,NULL
3932208,2024-01-18,paid_search,ios,"United States",29,Freelancer,NULL,187498
3932878,2023-10-30,social,web,Australia,48,Retired,NULL,378167
3932977,2024-02-07,organic,web,"United Kingdom",43,Student,NULL,NULL
3933361,2024-11-27,organic,web,Mexico,29,Consultant,NULL,NULL
3933811,2024-01-10,organic,android,India,22,"Marketing Manager",NULL,NULL
3933865,2023-10-26,organic,android,"United States",34,Consultant,NULL,NULL
3934317,2024-03-08,paid_search,ios,India,27,"Sales Rep",NULL,141090
3936598,2024-07-27,organic,android,Germany,34,Freelancer,NULL,429365
3938199,2023-12-01,social,ios,Canada,50,"Sales Rep",NULL,465838
3938287,2024-07-28,affiliate,android,Canada,24,Consultant,NULL,291335
3938687,2024-11-22,affiliate,web,Brazil,34,Nurse,NULL,231932
3940107,2024-11-29,affiliate,web,Brazil,24,Student,NULL,832180
3940504,2024-12-19,affiliate,web,India,19,Accountant,NULL,210268
3941478,2024-07-05,paid_search,ios,Mexico,34,"Marketing Manager",NULL,359178
3941616,2023-08-29,organic,ios,"United States",52,Accountant,NULL,NULL
3942609,2024-05-09,affiliate,ios,Philippines,46,Nurse,NULL,210268
3942905,2023-11-30,affiliate,web,Germany,27,"Software Engineer",NULL,275203
3943295,2024-11-21,affiliate,ios,"United States",21,Consultant,NULL,744167
3945759,2023-04-06,affiliate,ios,Germany,18,"Small Business Owner",NULL,210268
3946862,2024-03-02,organic,ios,Brazil,39,Accountant,NULL,NULL
3948134,2024-10-25,affiliate,ios,"United Kingdom",32,"Small Business Owner",NULL,275203
3949281,2023-12-12,paid_search,web,Australia,46,Nurse,NULL,187498
3949908,2023-03-30,organic,android,Canada,38,Retired,NULL,NULL
3951720,2023-09-04,affiliate,ios,"United States",43,Retired,NULL,744167
3952053,2024-12-15,referral,web,"United States",37,"Small Business Owner",Employee,NULL
3953028,2023-10-28,referral,ios,"United States",27,Consultant,"Existing Customer",NULL
3956151,2023-11-25,paid_search,android,"United States",39,"Marketing Manager",NULL,818315
3956156,2024-08-26,organic,ios,Germany,53,"Small Business Owner",NULL,NULL
3957498,2024-09-19,organic,android,"United States",18,"Marketing Manager",NULL,NULL
3957532,2024-04-18,affiliate,web,Canada,45,Retired,NULL,832180
3957817,2024-07-08,paid_search,web,Canada,47,Student,NULL,818315
3958963,2024-10-28,paid_search,web,"United States",26,Student,NULL,421879
3959034,2024-01-24,organic,android,Canada,31,"Software Engineer",NULL,NULL
3959470,2024-04-05,organic,android,Mexico,53,Unemployed,NULL,NULL
3960883,2024-09-05,organic,web,India,45,"Marketing Manager",NULL,NULL
3961937,2024-06-08,social,ios,Germany,42,Retired,NULL,378167
3962732,2024-08-09,organic,ios,"United Kingdom",31,"Small Business Owner",NULL,NULL
3963944,2024-08-12,social,ios,India,28,Retired,NULL,378167
3966422,2024-03-11,social,web,India,36,"Software Engineer",NULL,465838
3967381,2024-09-12,affiliate,android,Nigeria,57,"Marketing Manager",NULL,832180
3969852,2024-10-15,social,ios,"United Kingdom",28,"Sales Rep",NULL,465838
3970424,2023-11-16,social,ios,"United States",18,Unemployed,NULL,378167
3971783,2024-11-08,affiliate,web,Nigeria,41,Student,NULL,744167
3972881,2023-08-17,paid_search,ios,"United States",29,Student,NULL,237337
3975605,2024-03-24,affiliate,web,"United States",41,"Small Business Owner",NULL,291335
3976031,2024-09-27,paid_search,android,"United States",18,Consultant,NULL,237337
3976242,2024-09-26,affiliate,ios,Mexico,30,Nurse,NULL,210268
3976877,2024-07-07,organic,web,"United States",46,Freelancer,NULL,NULL
3977299,2023-09-30,organic,web,Nigeria,44,Student,NULL,NULL
3977590,2024-05-22,paid_search,web,"United States",29,Student,NULL,818315
3979718,2024-09-25,organic,ios,"United States",18,Freelancer,NULL,NULL
3979845,2024-03-19,organic,ios,Nigeria,31,Nurse,NULL,NULL
3980672,2024-03-05,affiliate,ios,Australia,35,"Marketing Manager",NULL,275203
3982410,2023-06-30,organic,web,"United States",20,"Small Business Owner",NULL,NULL
3985032,2024-04-09,organic,web,"United States",35,"Software Engineer",NULL,NULL
3985696,2024-01-10,paid_search,ios,Philippines,52,"Marketing Manager",NULL,154886
3986068,2024-09-18,paid_search,android,India,29,Retired,NULL,237337
3988088,2024-09-15,social,ios,"United States",18,Accountant,NULL,465838
3989475,2023-11-05,organic,ios,"United States",29,Teacher,NULL,NULL
3993220,2024-09-06,paid_search,web,"United States",37,"Sales Rep",NULL,237337
3995035,2024-04-20,organic,ios,Mexico,28,Unemployed,NULL,NULL
3995765,2024-01-04,paid_search,web,Nigeria,34,"Sales Rep",NULL,359178
3995785,2024-10-19,organic,web,"United States",27,"Software Engineer",NULL,NULL
3996244,2024-06-24,organic,ios,India,35,"Small Business Owner",NULL,999159
3997493,2023-06-17,organic,ios,"United States",34,Nurse,NULL,NULL
3998778,2024-02-08,organic,ios,Australia,37,Accountant,NULL,NULL
3998851,2023-02-08,paid_search,android,"United States",41,Teacher,NULL,154886
3999610,2024-06-27,organic,web,Canada,18,"Marketing Manager",NULL,NULL
4000264,2024-08-24,referral,web,Mexico,18,Freelancer,"Existing Customer",NULL
4001179,2024-01-24,social,web,Philippines,18,Student,NULL,378167
4003225,2024-07-01,organic,android,India,45,"Software Engineer",NULL,NULL
4009526,2024-11-22,referral,web,"United States",38,"Marketing Manager","Community Forum",NULL
4009828,2023-11-15,social,ios,"United Kingdom",33,Retired,NULL,465838
4010087,2023-12-24,paid_search,web,"United States",37,Nurse,NULL,818315
4010129,2024-03-25,paid_search,web,India,29,Consultant,NULL,164820
4011165,2024-08-12,social,ios,India,37,Retired,NULL,465838
4011786,2024-03-24,organic,android,Brazil,48,"Small Business Owner",NULL,NULL
4012359,2024-08-19,paid_search,ios,"United Kingdom",30,Unemployed,NULL,154886
4015624,2024-12-27,social,android,"United States",44,"Small Business Owner",NULL,465838
4017193,2024-09-18,organic,web,"United States",27,Accountant,NULL,NULL
4017465,2023-07-06,referral,web,Australia,52,Nurse,"Existing Customer",NULL
4018439,2024-11-18,referral,android,"United States",38,"Software Engineer","Existing Customer",NULL
4018967,2023-07-30,paid_search,ios,Australia,44,"Small Business Owner",NULL,771155
4020745,2024-07-02,organic,ios,Nigeria,47,Retired,NULL,NULL
4021372,2024-09-15,paid_search,android,Australia,31,Teacher,NULL,818315
4022345,2024-08-17,organic,web,Nigeria,28,Freelancer,NULL,NULL
4023846,2024-05-06,organic,android,Philippines,40,"Small Business Owner",NULL,NULL
4023871,2024-09-03,affiliate,web,India,18,"Marketing Manager",NULL,887201
4028631,2024-07-22,affiliate,web,"United Kingdom",18,Unemployed,NULL,221958
4030486,2024-01-04,paid_search,ios,Germany,46,Unemployed,NULL,359178
4031301,2023-11-28,social,android,"United States",25,Freelancer,NULL,465838
4031756,2024-09-02,organic,ios,Mexico,55,"Small Business Owner",NULL,NULL
4031863,2023-08-17,paid_search,web,"United Kingdom",38,Student,NULL,187498
4032115,2024-05-22,organic,web,"United Kingdom",21,"Software Engineer",NULL,NULL
4033349,2024-08-08,organic,android,"United States",18,Teacher,NULL,NULL
4033932,2023-10-24,paid_search,web,"United Kingdom",32,"Sales Rep",NULL,421879
4036773,2024-08-23,referral,android,"United States",39,Retired,Employee,NULL
4037099,2024-02-06,organic,web,Mexico,41,Student,NULL,NULL
4039316,2024-04-24,organic,android,Mexico,45,"Software Engineer",NULL,429365
4040267,2023-05-19,social,web,India,46,Freelancer,NULL,465838
4041341,2023-05-14,paid_search,android,Canada,49,"Small Business Owner",NULL,237337
4044221,2024-02-16,organic,web,"United States",28,Accountant,NULL,NULL
4045315,2024-03-26,paid_search,android,Germany,22,"Sales Rep",NULL,359178
4045529,2024-12-01,affiliate,ios,Australia,29,Accountant,NULL,744167
4047569,2024-11-14,social,android,Australia,36,Unemployed,NULL,378167
4049316,2023-10-09,organic,ios,Nigeria,23,Nurse,NULL,429365
4050798,2023-09-17,paid_search,ios,Australia,24,Consultant,NULL,237337
4050999,2024-08-20,organic,web,Canada,45,Nurse,NULL,NULL
4051622,2024-04-24,organic,ios,Germany,26,"Sales Rep",NULL,NULL
4053380,2024-04-28,affiliate,web,Mexico,37,Accountant,NULL,210268
4053407,2024-08-19,organic,android,"United States",27,Freelancer,NULL,NULL
4054390,2024-07-14,affiliate,ios,Philippines,28,Freelancer,NULL,291335
4060465,2023-01-11,paid_search,web,"United States",36,"Software Engineer",NULL,359178
4061342,2024-12-28,organic,web,Australia,35,Nurse,NULL,NULL
4061481,2024-06-03,organic,android,"United States",33,Accountant,NULL,NULL
4066461,2024-12-06,affiliate,ios,Philippines,38,Nurse,NULL,231932
4070610,2024-01-31,affiliate,web,Canada,39,Retired,NULL,291335
4070771,2024-06-18,organic,web,Mexico,18,"Software Engineer",NULL,NULL
4071640,2024-03-25,organic,ios,"United States",26,Student,NULL,NULL
4072753,2024-10-15,paid_search,web,Germany,68,Teacher,NULL,164820
