subscription_id,user_id,plan_tier,mrr,start_date,end_date,status,cancellation_reason,payment_method
1308263,1337283,plus,9.99,2023-12-10,,active,,credit_card
5435559,4196699,premium,24.99,2024-11-05,,active,,credit_card
5951800,2658332,free,0.0,2024-11-13,,active,,
5450291,3908056,free,0.0,2024-08-14,,past_due,,
2997061,1783066,free,0.0,2023-03-25,,active,,
2333551,2930440,premium,24.99,2023-12-29,,active,,paypal
5399615,4867293,premium,19.99,2024-04-16,,active,,ach_transfer
3384560,5262663,premium,24.99,2025-01-03,,active,,credit_card
4278351,7734714,free,0.0,2024-02-19,,active,,
2085717,6600068,plus,9.99,2024-12-15,2025-03-23,canceled,technical_issues,credit_card
3008785,7933705,premium,19.99,2024-04-25,,active,,credit_card
3452178,7720841,plus,9.99,2024-11-19,2025-09-19,canceled,missing_features,ach_transfer
2100120,1194152,plus,9.99,2023-02-13,,active,,credit_card
1264687,2999254,free,0.0,2023-06-11,,active,,
2943548,8463131,free,0.0,2023-06-23,2023-11-04,canceled,poor_support,
5823211,1584942,plus,9.99,2024-11-06,,active,,credit_card
3626753,4878363,plus,9.99,2024-11-22,,active,,credit_card
3767595,8442510,premium,19.99,2024-09-17,,active,,credit_card
1762781,6511934,plus,7.99,2025-01-06,,active,,debit_card
2946729,2386689,plus,9.99,2024-07-12,,active,,credit_card
3579467,5989904,plus,9.99,2024-07-29,,active,,credit_card
827392,1245300,premium,24.99,2024-11-11,,active,,credit_card
5380871,3911898,plus,7.99,2023-12-01,2024-06-18,canceled,no_longer_needed,ach_transfer
3216024,1092091,premium,12.5,2024-02-13,,active,,credit_card
2108079,9874365,premium,12.5,2024-12-16,2025-01-16,canceled,missing_features,ach_transfer
3809867,4858804,free,0.0,2024-11-12,2025-05-16,canceled,poor_support,
5047938,9103670,plus,9.99,2024-11-03,,active,,credit_card
1119860,1337462,plus,7.99,2024-03-22,,active,,debit_card
5121720,5991536,premium,12.5,2024-01-09,,active,,paypal
4963737,3922097,plus,7.99,2024-12-07,,active,,credit_card
1580149,2901740,free,0.0,2024-07-10,,active,,
581564,2685996,plus,7.99,2024-06-24,,active,,paypal
1755242,4360011,plus,5.0,2025-01-11,,active,,credit_card
2582889,6492952,premium,24.99,2024-12-11,,active,,paypal
3031859,7484427,free,0.0,2023-11-29,2024-09-28,canceled,no_longer_needed,
4200710,2723480,free,0.0,2023-04-15,,active,,
2974654,2571480,premium,24.99,2023-11-19,2024-01-08,canceled,no_longer_needed,credit_card
950269,2572138,plus,9.99,2024-02-28,2025-03-20,canceled,technical_issues,ach_transfer
5730162,9991899,free,0.0,2024-07-22,,active,,
1908633,2718224,premium,12.5,2024-12-31,2025-04-21,canceled,poor_support,ach_transfer
682157,7932667,plus,5.0,2024-06-18,,active,,ach_transfer
1302474,4947208,plus,9.99,2024-09-30,,active,,debit_card
4790647,5608474,premium,12.5,2024-04-03,,active,,debit_card
5356189,8792590,premium,12.5,2024-12-19,,active,,credit_card
4307940,2539219,plus,5.0,2024-08-02,,active,,credit_card
3904011,3088062,premium,24.99,2024-12-16,,active,,ach_transfer
1140194,8969693,premium,24.99,2023-09-25,,active,switched_competitor,credit_card
1604070,1842329,premium,24.99,2024-03-07,,active,,credit_card
5195917,6981804,plus,7.99,2023-10-29,,active,,debit_card
2019875,8724578,free,0.0,2024-03-27,,active,,
1466639,9899770,premium,24.99,2024-08-31,,active,,credit_card
1753649,6758851,plus,7.99,2023-10-17,,active,,paypal
1496368,2020154,plus,7.99,2024-11-08,,active,,debit_card
4971098,3286319,plus,7.99,2023-10-21,,active,,debit_card
1120553,2199529,premium,19.99,2023-05-06,,active,,debit_card
5780487,5947796,plus,5.0,2024-12-18,,past_due,,debit_card
3149046,3952053,plus,7.99,2024-12-21,,active,,ach_transfer
966287,8710611,premium,19.99,2023-10-09,2024-01-11,canceled,too_expensive,paypal
1536278,1019675,plus,7.99,2024-06-13,,active,,credit_card
2450016,6072148,free,0.0,2024-03-19,,active,,
564641,2546064,premium,24.99,2024-10-01,,active,,credit_card
846176,4526737,premium,24.99,2024-01-16,,active,,debit_card
2426940,4260802,plus,7.99,2023-09-19,,active,,paypal
5973185,8079903,plus,9.99,2023-10-09,2024-06-05,canceled,technical_issues,ach_transfer
1761672,8983939,plus,9.99,2024-11-14,,active,,ach_transfer
1355124,3233414,plus,9.99,2023-01-26,,past_due,,credit_card
2084199,9131526,free,0.0,2024-07-10,,active,,
754456,8761850,plus,5.0,2024-06-07,,active,,ach_transfer
2540711,8603876,premium,12.5,2024-07-20,,active,,debit_card
4241765,6853294,plus,9.99,2024-07-26,,active,,ach_transfer
2974766,8536968,premium,19.99,2024-04-28,,active,,credit_card
5486882,5803958,premium,12.5,2024-09-01,,active,,credit_card
3602789,2462538,free,0.0,2024-09-06,,active,,
2566158,8061183,free,0.0,2024-07-09,,active,,
2389356,2577969,free,0.0,2024-10-31,,active,,
5444641,1164053,free,0.0,2025-01-02,,past_due,,
528945,1685503,plus,9.99,2024-10-20,,active,,debit_card
1925273,3115226,plus,9.99,2024-12-20,,active,,debit_card
2682309,8084364,free,0.0,2023-11-15,,active,,
2726346,8166065,free,0.0,2024-09-28,,active,,
4084144,5412903,free,0.0,2024-12-07,,active,,
3685906,4710879,premium,24.99,2023-10-10,2024-07-08,canceled,technical_issues,debit_card
3295504,4099834,free,0.0,2024-04-23,,active,,
4170833,7030079,free,0.0,2023-06-27,2024-02-17,canceled,missing_features,
5537161,7952314,free,0.0,2023-12-07,,active,,
5036413,2888806,plus,5.0,2024-11-19,,active,,credit_card
940108,6489464,free,0.0,2024-05-17,,active,,
5441756,9047252,plus,9.99,2023-07-08,,active,,ach_transfer
5101533,3636722,plus,9.99,2024-05-05,,active,,ach_transfer
2923471,4079042,free,0.0,2024-11-14,2025-06-22,canceled,missing_features,
5184994,8019431,free,0.0,2024-02-07,2024-10-24,canceled,no_longer_needed,
3576690,2668321,premium,24.99,2024-03-13,,active,,credit_card
5188441,8467866,plus,7.99,2024-02-02,,active,,credit_card
2695220,1737550,free,0.0,2024-10-24,,active,,
4058089,7192357,plus,7.99,2024-06-03,,active,,debit_card
5288967,3883427,free,0.0,2023-07-21,2024-01-29,canceled,missing_features,
3150965,2901737,free,0.0,2024-05-23,,active,,
5121502,8347000,free,0.0,2023-11-06,,active,,
2257568,2861663,free,0.0,2024-04-02,2024-11-06,canceled,switched_competitor,
4531601,7428099,premium,24.99,2024-11-18,,active,,paypal
5358261,3288013,plus,9.99,2024-09-08,,active,,debit_card
3584826,4928683,premium,24.99,2024-12-14,,active,,ach_transfer
5173751,3677747,plus,7.99,2024-05-07,,active,,debit_card
1883262,3426105,premium,24.99,2024-11-05,,active,,debit_card
3731324,8157303,plus,5.0,2024-09-07,,active,,ach_transfer
1014569,1487707,free,0.0,2024-04-24,,active,,
2439882,9547085,plus,9.99,2023-11-14,,active,,debit_card
3600749,1872834,plus,7.99,2023-10-26,,active,,paypal
1550376,1475147,plus,7.99,2024-06-06,,active,,debit_card
3529767,3457856,premium,12.5,2024-08-09,,active,,debit_card
5733588,5327802,free,0.0,2023-11-18,2024-04-12,canceled,too_expensive,
2041974,7604168,premium,24.99,2024-03-12,,active,,paypal
2388486,5349025,plus,7.99,2024-08-03,,active,,paypal
5793659,2193502,plus,9.99,2023-09-09,,active,,credit_card
2849295,2531064,plus,9.99,2024-10-09,,active,,ach_transfer
3210499,7491280,free,0.0,2024-03-02,,active,,
2276000,8727160,premium,12.5,2023-06-18,,active,,credit_card
4767034,6345708,premium,24.99,2024-10-24,,active,,credit_card
1506535,5098535,premium,19.99,2024-01-22,,active,,debit_card
5154455,1174001,plus,9.99,2023-10-27,,active,,debit_card
5483509,5193616,plus,9.99,2024-06-04,,active,,credit_card
1809713,2085610,plus,9.99,2024-05-06,,past_due,,paypal
2721112,5821699,free,0.0,2024-01-12,2024-05-09,canceled,no_longer_needed,
2640700,6403252,free,0.0,2024-08-02,2024-11-25,canceled,too_expensive,
4678343,3648790,premium,24.99,2024-04-21,,active,,ach_transfer
1603365,2748982,premium,12.5,2024-12-31,2025-05-16,canceled,no_longer_needed,debit_card
1048039,3464722,free,0.0,2024-11-18,,active,,
916138,1944353,premium,24.99,2024-11-09,,active,,credit_card
2622200,1552226,plus,7.99,2024-05-23,,active,,credit_card
4124829,9439469,premium,12.5,2023-07-12,,active,,debit_card
698258,2619814,premium,19.99,2023-12-18,,active,,ach_transfer
5600156,2734428,premium,24.99,2023-09-08,,active,,credit_card
1117379,6998544,plus,9.99,2024-12-27,,active,,credit_card
1786091,9768201,plus,5.0,2024-07-23,,active,,ach_transfer
1104639,4632632,free,0.0,2023-06-14,,active,,
3041458,1116908,free,0.0,2023-11-24,,past_due,,
5609380,9108196,premium,12.5,2024-01-13,2025-01-19,canceled,switched_competitor,credit_card
5164893,5862894,premium,12.5,2023-05-22,,active,,debit_card
5715243,3887757,free,0.0,2024-04-24,2024-06-30,canceled,no_longer_needed,
4646199,2839433,premium,24.99,2024-07-24,,active,,ach_transfer
2766876,7471530,premium,19.99,2024-08-16,,active,,ach_transfer
2599628,8170837,plus,7.99,2024-06-09,,past_due,,credit_card
2737275,2180859,plus,7.99,2024-09-21,,active,,credit_card
2901685,8776604,plus,9.99,2024-06-12,2024-12-22,canceled,no_longer_needed,ach_transfer
5675084,3835309,premium,24.99,2023-10-30,,active,,credit_card
3129700,5378727,plus,9.99,2023-04-28,,active,,paypal
3638014,3256356,premium,24.99,2024-06-19,,active,,paypal
2001959,9454364,plus,9.99,2024-07-24,,active,,credit_card
3051090,7038602,premium,24.99,2023-07-10,2024-02-13,canceled,poor_support,credit_card
2573070,8433980,premium,24.99,2024-03-05,,active,,ach_transfer
5680109,4898606,free,0.0,2023-07-22,2024-04-08,canceled,poor_support,
1269615,5175282,plus,9.99,2024-11-17,,active,,credit_card
3264483,6094502,plus,5.0,2024-08-20,,past_due,,debit_card
1199558,6806466,plus,9.99,2023-02-14,,active,,paypal
2876729,7590828,free,0.0,2024-10-16,,active,,
2318826,7445860,premium,19.99,2024-08-22,,active,,credit_card
2478691,9905865,premium,19.99,2024-12-05,,past_due,,debit_card
1773603,9437712,plus,9.99,2023-06-02,2024-05-17,canceled,technical_issues,debit_card
4001115,7951740,premium,24.99,2024-07-27,,active,,debit_card
2013785,7841023,free,0.0,2023-09-07,,active,,
2203521,2750740,plus,9.99,2023-07-28,,active,,credit_card
2386360,4594058,premium,19.99,2024-05-05,,active,,credit_card
2199922,7115762,free,0.0,2024-01-05,,active,,
4575430,4099072,premium,12.5,2024-03-25,,active,,credit_card
2913211,7486460,plus,7.99,2024-07-09,2024-12-25,canceled,no_longer_needed,credit_card
4935728,8913697,premium,24.99,2024-09-01,,active,,ach_transfer
2441865,3090825,free,0.0,2024-09-23,,active,,
761765,2784006,premium,12.5,2024-07-29,,active,,credit_card
5160857,4291066,premium,24.99,2024-12-20,,active,,credit_card
4871658,2678332,free,0.0,2023-08-26,2024-02-12,canceled,technical_issues,
5030506,1550222,plus,9.99,2024-09-05,,active,,credit_card
4229912,7025095,free,0.0,2024-08-07,,active,,
4529533,6051646,plus,9.99,2023-08-12,,past_due,,ach_transfer
5902103,3076475,plus,5.0,2024-05-10,,active,,debit_card
4948373,7607912,plus,9.99,2023-10-01,,active,,debit_card
501087,9688458,plus,7.99,2024-09-04,,active,,credit_card
1185976,3214178,free,0.0,2024-09-01,2025-06-11,canceled,poor_support,
5013117,2681076,plus,9.99,2024-05-31,,active,,credit_card
2850954,8685727,free,0.0,2024-06-24,,active,,
950055,9400944,free,0.0,2023-12-01,2024-08-31,canceled,too_expensive,
766487,6725570,premium,24.99,2023-10-05,,active,,credit_card
4286155,8285387,plus,7.99,2024-11-14,,active,,ach_transfer
578331,2961977,plus,5.0,2024-05-25,,active,switched_competitor,debit_card
5382465,7934198,plus,9.99,2023-09-19,,active,,paypal
2621598,4294900,plus,5.0,2024-02-11,,active,,paypal
3835429,6939334,premium,19.99,2024-11-22,,active,,ach_transfer
3157031,6701934,premium,24.99,2023-08-24,,active,,paypal
1624876,2110389,plus,5.0,2024-11-08,,active,,paypal
5460355,6165679,premium,24.99,2024-12-15,,active,,ach_transfer
2003463,2432672,free,0.0,2024-08-14,,active,,
954823,5806799,plus,5.0,2023-10-27,,active,,debit_card
3679100,3389383,plus,9.99,2024-12-17,,active,,credit_card
1388489,9927811,free,0.0,2024-02-18,,active,,
779273,9683376,free,0.0,2024-07-31,2025-01-16,canceled,switched_competitor,
1730804,1052066,premium,24.99,2024-08-29,,active,,ach_transfer
3460837,7728926,premium,24.99,2024-12-15,,active,,ach_transfer
4926379,7093073,free,0.0,2024-10-03,2025-07-20,canceled,missing_features,
4850842,4212883,plus,9.99,2023-11-11,,active,,credit_card
2360891,4875416,plus,9.99,2024-10-07,,active,,debit_card
5973261,5197571,premium,24.99,2024-05-15,2025-02-27,canceled,poor_support,ach_transfer
5632263,7671458,plus,9.99,2024-06-06,,active,,credit_card
4993266,6098227,plus,5.0,2023-07-31,,active,,ach_transfer
5794657,4503157,plus,9.99,2023-12-23,,past_due,,credit_card
1510877,6282591,plus,9.99,2024-10-17,2024-11-25,canceled,too_expensive,credit_card
3217517,6293348,premium,19.99,2024-10-25,,active,,ach_transfer
4500563,3622280,plus,5.0,2023-11-16,,active,,ach_transfer
1144234,4282972,plus,9.99,2024-12-22,,active,,debit_card
2293977,6720673,plus,9.99,2024-08-11,,active,,ach_transfer
2196644,7784672,free,0.0,2023-12-25,2024-05-06,canceled,poor_support,
5726880,4467366,plus,5.0,2024-05-09,,active,,credit_card
5779970,1121937,plus,9.99,2024-09-25,,active,,debit_card
5161053,1213968,free,0.0,2024-12-04,2025-09-02,canceled,no_longer_needed,
1268346,5187694,plus,9.99,2024-11-08,2025-01-16,canceled,technical_issues,ach_transfer
5814664,3904941,premium,19.99,2024-07-08,2024-10-24,canceled,too_expensive,debit_card
2466002,7932973,premium,24.99,2023-09-23,,active,,debit_card
802584,7336356,plus,9.99,2024-12-08,2025-11-05,canceled,technical_issues,credit_card
1279670,1239968,free,0.0,2024-12-08,2025-11-05,canceled,technical_issues,
2833884,2186430,plus,9.99,2024-12-20,,active,,ach_transfer
5791292,4613163,free,0.0,2024-08-17,,active,,
802814,3251743,premium,24.99,2024-09-20,,active,,debit_card
2043658,5566701,free,0.0,2024-02-18,,active,,
2159399,8139608,plus,9.99,2024-05-04,,active,,paypal
554411,1432184,free,0.0,2024-11-11,,active,,
4606516,6595108,premium,12.5,2024-07-14,,active,,paypal
4913771,1910681,premium,24.99,2024-11-18,2025-12-01,canceled,missing_features,debit_card
5125401,2379904,premium,24.99,2024-09-17,,active,,credit_card
1487426,8659791,free,0.0,2024-08-29,,active,,
4499772,5214279,premium,19.99,2024-09-15,,past_due,,credit_card
4270339,3542637,plus,5.0,2024-05-23,,active,,credit_card
1945249,3336798,free,0.0,2024-02-02,2024-07-30,canceled,no_longer_needed,
2383613,2551726,free,0.0,2024-06-30,2025-01-15,canceled,switched_competitor,
3036387,6081502,free,0.0,2024-06-17,,active,,
4773986,9209517,premium,12.5,2025-01-01,,active,,paypal
4190851,8136940,free,0.0,2024-05-11,,active,,
825262,3275598,free,0.0,2023-07-03,,active,,
1255716,6098907,plus,7.99,2024-10-23,,active,,paypal
969565,2962889,free,0.0,2024-05-11,,active,,
4338886,1231414,free,0.0,2024-01-26,,active,,
3859156,2534837,premium,24.99,2024-12-12,2025-07-09,canceled,missing_features,ach_transfer
5260626,4478192,premium,24.99,2024-07-15,2024-11-09,canceled,too_expensive,credit_card
1454673,6202413,plus,9.99,2024-09-25,2025-02-22,canceled,technical_issues,credit_card
2480168,3244702,plus,9.99,2023-08-18,,active,,debit_card
4335320,1011009,premium,19.99,2024-02-02,,active,,ach_transfer
2735790,7432975,premium,24.99,2023-10-25,,active,,debit_card
4781782,9268541,premium,24.99,2024-03-11,,active,,credit_card
2417383,9875234,free,0.0,2023-06-07,,active,,
4727772,9944718,premium,24.99,2024-04-11,,active,,ach_transfer
1439422,9333920,premium,24.99,2024-08-29,,active,,credit_card
3745090,6181930,free,0.0,2024-07-30,,active,,
1089607,7701810,premium,24.99,2023-11-19,,active,,ach_transfer
5679468,7541600,premium,12.5,2024-10-03,,past_due,,debit_card
5665241,2235382,free,0.0,2024-08-25,,active,,
3383259,3898845,premium,24.99,2024-12-25,,active,,credit_card
4804539,2718562,premium,24.99,2023-07-24,,active,,credit_card
2766413,2549302,plus,9.99,2024-06-20,,active,,ach_transfer
4056906,1209720,free,0.0,2024-07-24,2025-02-23,canceled,missing_features,
1395011,5902666,premium,24.99,2024-09-24,,past_due,,credit_card
2651309,5654798,free,0.0,2024-07-12,2024-10-27,canceled,too_expensive,
3544285,4770771,free,0.0,2024-07-19,,active,,
4295194,2170933,premium,12.5,2024-07-14,,active,,debit_card
2761862,3491721,plus,5.0,2024-04-24,,active,,credit_card
1080580,5525208,free,0.0,2024-05-03,,active,,
3026212,6607423,free,0.0,2024-09-21,,active,,
5282844,1458819,free,0.0,2023-06-30,,active,,
3292733,6644807,plus,5.0,2024-06-25,,active,,ach_transfer
3573794,5341747,premium,24.99,2024-02-09,,active,,credit_card
4352262,1871522,plus,5.0,2024-05-08,,active,,credit_card
2292309,8102983,free,0.0,2024-12-06,2025-04-13,canceled,technical_issues,
5796325,2628853,plus,9.99,2023-10-13,,active,,ach_transfer
1142572,8745863,premium,24.99,2024-01-03,,active,,ach_transfer
3354600,8355566,plus,7.99,2024-11-20,2024-12-15,canceled,switched_competitor,credit_card
5882244,9737452,premium,12.5,2024-10-26,,active,,debit_card
641266,8097037,free,0.0,2024-04-08,,active,,
1216479,7077449,plus,9.99,2024-09-04,,active,,ach_transfer
4588948,7297042,free,0.0,2024-12-03,,active,,
824411,9094566,plus,9.99,2024-10-16,,active,,credit_card
2044278,1676296,free,0.0,2024-04-13,,active,,
4909616,6300101,plus,5.0,2024-10-09,,active,,credit_card
1414736,3008187,free,0.0,2024-08-12,,active,,
2956905,2451469,free,0.0,2024-02-11,2024-11-08,canceled,technical_issues,
1924929,5240012,free,0.0,2024-05-17,,active,,
5199625,4681890,free,0.0,2024-05-05,2024-10-12,canceled,technical_issues,
1926646,3989475,free,0.0,2023-11-13,,active,,
4475830,3455918,plus,9.99,2024-05-29,,active,,credit_card
5413536,2894554,free,0.0,2024-04-17,,active,,
2834525,3409409,plus,9.99,2023-12-03,,active,,credit_card
4469604,6305431,free,0.0,2023-12-10,,active,,
2638152,9245044,premium,24.99,2024-11-12,,past_due,,debit_card
4497141,2420654,plus,9.99,2024-02-05,2024-06-08,canceled,technical_issues,credit_card
5917032,4657919,free,0.0,2024-09-26,,active,,
2654244,2294315,plus,5.0,2024-11-01,,active,,credit_card
2184106,2702159,plus,5.0,2023-10-18,,active,,credit_card
3471456,7440010,free,0.0,2024-04-22,,active,,
1896836,4232452,plus,7.99,2024-05-15,2025-01-19,canceled,missing_features,ach_transfer
2502439,9269841,free,0.0,2024-05-07,,active,,
4156337,4668280,plus,7.99,2024-07-16,,active,,ach_transfer
4718018,3431129,plus,9.99,2024-10-23,,active,,credit_card
3909536,3045990,premium,24.99,2023-12-16,,active,,credit_card
3769198,1750774,free,0.0,2024-07-16,,active,,
4217366,3776374,free,0.0,2024-03-04,2024-05-09,canceled,missing_features,
1930740,5464344,free,0.0,2024-09-19,,active,technical_issues,
4689289,2906039,plus,5.0,2023-06-26,,active,,credit_card
3301821,2038218,plus,9.99,2024-06-17,,active,,credit_card
4636727,6914988,free,0.0,2024-04-24,,active,,
4220568,2877971,free,0.0,2024-10-18,,active,,
3228441,6369919,plus,5.0,2024-09-30,,active,,debit_card
5320667,5864912,free,0.0,2023-10-08,,active,,
2681502,5286419,plus,5.0,2024-10-12,,active,,credit_card
1391038,4757985,premium,24.99,2024-11-10,,active,,credit_card
4395078,8062215,free,0.0,2024-06-24,,past_due,,
3257579,1690778,free,0.0,2024-02-17,,active,,
5894122,7339776,plus,7.99,2024-03-04,,active,,ach_transfer
2040489,9415414,free,0.0,2023-08-31,2023-12-17,canceled,technical_issues,
3142491,9123236,plus,9.99,2024-04-24,,active,,credit_card
1300459,7208714,free,0.0,2023-09-11,,active,,
1500420,5754619,free,0.0,2024-07-25,,active,,
3123006,4682796,free,0.0,2024-05-08,,active,,
3049367,5929426,plus,5.0,2024-05-10,,active,,paypal
574997,4612600,plus,5.0,2024-11-19,,active,,credit_card
3146120,4330922,plus,9.99,2023-07-03,,active,,ach_transfer
5953349,7730419,free,0.0,2023-12-02,,active,,
4372317,3995035,free,0.0,2024-05-06,2025-05-10,canceled,no_longer_needed,
1285025,9910762,free,0.0,2023-06-25,2023-12-27,canceled,poor_support,
3504108,1605409,plus,9.99,2023-10-03,,active,,credit_card
4812582,6648393,plus,5.0,2023-10-06,,active,,debit_card
2090025,8110953,premium,24.99,2024-08-09,,active,,debit_card
4655442,2003510,premium,24.99,2024-01-22,,active,,ach_transfer
5608698,2706930,premium,12.5,2023-07-04,,past_due,,credit_card
3260297,2226476,free,0.0,2024-09-29,,active,,
1528152,8917596,free,0.0,2024-06-21,2025-05-29,canceled,switched_competitor,
3181863,1004138,premium,24.99,2023-04-21,2023-06-01,canceled,poor_support,credit_card
1062377,9625146,plus,9.99,2024-05-15,,active,,credit_card
1917250,5411054,free,0.0,2024-11-20,,active,,
5643715,9526086,free,0.0,2023-09-08,,active,technical_issues,
1926630,3333647,premium,24.99,2024-10-21,,active,,debit_card
4927057,4843139,premium,24.99,2023-07-31,,active,,credit_card
1904869,6425838,free,0.0,2024-06-22,,active,,
4321726,4594128,free,0.0,2024-08-17,2024-10-06,canceled,missing_features,
3913395,9825150,plus,9.99,2025-01-02,,active,,ach_transfer
2681042,3607622,premium,24.99,2024-11-12,,active,,ach_transfer
1721093,7778519,premium,24.99,2024-07-07,,active,,debit_card
3773188,9547900,plus,5.0,2024-03-01,,active,,ach_transfer
3700292,6809041,plus,9.99,2024-03-29,,active,,paypal
1086522,3327089,free,0.0,2024-12-22,,active,,
2420371,9693670,premium,12.5,2024-09-08,,past_due,,paypal
3355886,1592632,plus,9.99,2024-09-13,,active,,ach_transfer
1679609,4099555,free,0.0,2024-10-12,2025-08-19,canceled,technical_issues,
4595812,5113640,premium,24.99,2024-06-06,2025-03-28,canceled,poor_support,credit_card
3279169,3084504,premium,12.5,2024-02-29,,active,,credit_card
5538525,7646705,plus,5.0,2024-12-18,2025-10-26,canceled,switched_competitor,credit_card
4419572,3506068,free,0.0,2023-11-14,,active,,
2662818,4101883,free,0.0,2024-06-17,,active,,
5811410,8899284,free,0.0,2024-06-25,,active,,
5234476,5141314,free,0.0,2024-03-05,,active,,
5271133,5105513,premium,19.99,2024-05-20,2025-04-09,canceled,switched_competitor,debit_card
727061,9437482,plus,7.99,2024-03-07,,active,,credit_card
1558228,5926203,premium,24.99,2023-08-01,2024-02-14,canceled,too_expensive,paypal
4364357,7505134,free,0.0,2023-09-30,2024-05-06,canceled,switched_competitor,
987959,7484531,free,0.0,2024-06-21,,active,,
1019074,9751063,premium,24.99,2024-12-29,2025-11-24,canceled,no_longer_needed,credit_card
4829668,5348530,premium,24.99,2023-07-09,,active,,credit_card
2126388,4891113,plus,5.0,2023-09-12,,active,,paypal
1234496,2811049,free,0.0,2023-04-03,2023-10-08,canceled,no_longer_needed,
4045856,2605752,premium,24.99,2024-12-20,,past_due,,ach_transfer
3120261,7063389,plus,5.0,2024-07-20,,past_due,,credit_card
820719,3202888,free,0.0,2024-01-12,,active,,
4484611,2613560,plus,5.0,2023-09-24,2024-08-29,canceled,missing_features,debit_card
1871344,1924993,plus,5.0,2025-01-04,,active,,credit_card
4141557,8658426,plus,9.99,2023-12-23,,active,,ach_transfer
2438246,3131018,plus,7.99,2023-07-06,,active,,credit_card
2294318,7086368,premium,12.5,2024-10-01,,active,,ach_transfer
2401019,1322918,free,0.0,2023-11-21,,active,,
4935998,1970278,plus,5.0,2024-01-31,,active,,credit_card
2283176,7662314,plus,5.0,2025-01-14,,active,,debit_card
2776484,3332517,plus,9.99,2024-10-22,,active,,credit_card
3062959,6670706,plus,9.99,2024-10-02,,active,,credit_card
4218785,9370262,plus,9.99,2024-09-02,,active,,credit_card
2620411,7323686,free,0.0,2023-12-17,,active,,
691886,8284953,free,0.0,2024-01-31,2024-11-02,canceled,missing_features,
4082558,8697808,plus,9.99,2023-11-29,,active,,credit_card
820528,3035848,premium,24.99,2023-12-19,,active,,ach_transfer
950582,2101267,free,0.0,2023-09-10,,active,,
3227958,9998331,plus,9.99,2024-11-20,,active,,paypal
3200548,8348340,free,0.0,2024-09-21,2025-04-18,canceled,no_longer_needed,
4629107,9840597,premium,24.99,2024-11-26,,active,,debit_card
3940098,8974411,premium,24.99,2024-03-08,,active,,ach_transfer
921465,6813775,premium,24.99,2024-11-11,,active,,debit_card
4242642,1624913,premium,24.99,2023-12-23,,active,,debit_card
1340825,3921989,plus,9.99,2024-12-18,,past_due,,debit_card
1596024,2730085,premium,12.5,2023-04-23,,active,,credit_card
5161798,1455433,plus,5.0,2024-05-18,,active,,credit_card
2206298,3319049,premium,24.99,2024-02-06,,active,,credit_card
2689409,1578110,plus,9.99,2023-10-07,,active,,debit_card
5908734,1019477,plus,9.99,2023-04-21,,active,,credit_card
4527939,4945123,plus,9.99,2024-07-29,,active,,credit_card
1068123,5031464,plus,9.99,2024-07-24,,active,,credit_card
938280,7311326,free,0.0,2024-05-04,,active,,
5825911,7952057,plus,9.99,2024-07-17,,active,,ach_transfer
4868062,9109074,free,0.0,2023-10-28,,active,,
5245324,7542224,plus,9.99,2024-02-14,2024-12-30,canceled,technical_issues,debit_card
4543588,7095929,free,0.0,2024-01-29,,active,,
1936900,9167197,plus,9.99,2024-01-06,,past_due,,credit_card
3693072,9805586,premium,19.99,2024-03-03,,active,,paypal
891428,6693014,free,0.0,2024-12-20,2025-05-23,canceled,poor_support,
1343244,4649279,plus,9.99,2024-08-23,,active,,credit_card
2212567,3812789,premium,24.99,2024-02-11,,active,,debit_card
610557,4853321,free,0.0,2024-12-26,,active,,
4352377,7083059,premium,19.99,2024-02-09,,active,,credit_card
1962388,9639483,free,0.0,2024-09-08,,active,,
1157922,3650235,plus,9.99,2024-04-04,,active,,debit_card
4918789,8970564,free,0.0,2024-10-23,2025-08-28,canceled,switched_competitor,
3471833,1645649,plus,9.99,2024-11-02,,active,,debit_card
2495226,3485670,plus,5.0,2024-07-01,,active,,credit_card
5414628,7466780,plus,9.99,2024-08-26,,active,,credit_card
2401892,4581311,free,0.0,2024-10-13,,active,,
3112859,2390598,premium,24.99,2024-06-14,,active,,debit_card
3460721,5859382,plus,9.99,2024-10-24,,active,,credit_card
1472382,1898704,premium,12.5,2024-05-13,,past_due,,ach_transfer
3496203,2199217,free,0.0,2024-04-17,2024-11-18,canceled,switched_competitor,
1580204,7194868,premium,12.5,2024-08-13,,active,,paypal
791260,5811671,free,0.0,2024-04-02,,active,,
4017818,5171774,premium,24.99,2023-09-19,,active,,credit_card
4138613,3598475,free,0.0,2024-10-13,,active,,
4261216,6149534,free,0.0,2024-07-19,,active,,
4978224,3662761,free,0.0,2024-02-04,,active,,
817053,2521701,premium,12.5,2024-11-26,,active,,paypal
4178358,1743088,free,0.0,2023-07-22,,active,,
5999791,6834611,plus,9.99,2023-09-29,2024-06-10,canceled,no_longer_needed,debit_card
1804288,8683647,free,0.0,2023-06-16,,active,,
4327210,4256415,plus,5.0,2024-12-22,2025-05-07,canceled,no_longer_needed,debit_card
5951186,1240346,plus,9.99,2024-08-27,,active,,ach_transfer
2844839,3770742,free,0.0,2023-10-26,,active,,
1889414,8177545,premium,24.99,2023-07-30,,active,,debit_card
1976100,6910494,premium,24.99,2023-11-16,,active,,debit_card
1449560,9824031,premium,24.99,2024-07-10,,active,,ach_transfer
