user_id,signup_date,acquisition_channel,device_type,country,age,occupation,referral_source,marketing_campaign_id
9935827,2024-01-09,social,web,Mexico,39,Freelancer,,378167.0
2661342,2024-08-09,affiliate,web,Philippines,30,Freelancer,,275203.0
1973215,2024-10-27,paid_search,web,Germany,46,Small Business Owner,,164820.0
7674851,2023-10-14,paid_search,ios,United States,35,Consultant,,237337.0
1448934,2023-12-11,social,ios,United States,48,Small Business Owner,,465838.0
7281646,2024-04-10,affiliate,ios,Canada,23,Freelancer,,291335.0
6396910,2024-04-16,paid_search,ios,Mexico,36,Sales Rep,,237337.0
9313264,2024-01-10,affiliate,web,Australia,34,Small Business Owner,,221958.0
9706483,2024-11-19,social,android,United States,25,Student,,465838.0
2235382,2024-08-23,referral,web,Nigeria,39,Freelancer,Existing Customer,
4791296,2024-12-09,organic,ios,United States,18,Student,,
4201473,2024-09-12,social,ios,United States,29,Sales Rep,,378167.0
3873798,2024-03-06,paid_search,ios,Brazil,37,Unemployed,,164820.0
9247752,2024-12-18,affiliate,android,Germany,22,Teacher,,231932.0
1842186,2024-05-09,affiliate,ios,United States,33,Unemployed,,231932.0
3021835,2024-09-01,paid_search,web,United States,45,Retired,,187498.0
5315596,2024-03-11,organic,ios,Nigeria,34,Retired,,
5381137,2023-08-30,affiliate,android,United States,33,Retired,,744167.0
9411603,2024-06-01,organic,web,United States,41,Consultant,,
8985620,2024-07-29,affiliate,web,Philippines,20,Software Engineer,,744167.0
9837590,2023-11-01,paid_search,ios,Philippines,18,Retired,,359178.0
9739287,2024-03-24,paid_search,ios,Germany,40,Unemployed,,359178.0
2268182,2024-12-07,affiliate,web,Australia,40,Teacher,,291335.0
8068121,2024-04-08,affiliate,ios,United States,34,Retired,,210268.0
8002587,2024-10-16,organic,web,United States,54,Freelancer,,999159.0
2530332,2024-09-08,affiliate,web,Nigeria,18,Marketing Manager,,832180.0
8068132,2024-01-02,paid_search,ios,Canada,21,Unemployed,,154886.0
5151785,2024-07-08,organic,web,Brazil,27,Nurse,,
2825260,2023-12-12,paid_search,ios,Germany,46,Marketing Manager,,771155.0
5872691,2024-03-09,social,ios,Germany,41,Unemployed,,465838.0
8330292,2024-09-21,organic,web,United States,56,Sales Rep,,
1317942,2024-03-01,social,web,United States,23,Freelancer,,378167.0
4955199,2023-07-17,organic,web,United States,32,Freelancer,,
2399298,2024-05-11,organic,web,Canada,43,Consultant,,429365.0
5676103,2023-06-01,organic,android,Nigeria,18,Consultant,,
7576651,2023-09-12,social,ios,Australia,36,Marketing Manager,,465838.0
7216204,2024-09-07,paid_search,web,Nigeria,45,Student,,164820.0
1645649,2024-10-31,organic,ios,United States,51,Teacher,,
3382357,2024-06-12,social,ios,United States,31,Teacher,,378167.0
7871574,2023-12-11,affiliate,android,United States,32,Sales Rep,,832180.0
8232024,2024-02-15,organic,web,Brazil,18,Student,,
6790233,2024-02-27,affiliate,web,United Kingdom,25,Nurse,,231932.0
6954075,2023-08-01,organic,web,United Kingdom,30,Nurse,,
8395873,2023-06-07,social,android,United States,30,Student,,465838.0
9182320,2024-07-16,paid_search,android,Brazil,25,Marketing Manager,,187498.0
4594804,2023-11-13,social,android,Canada,35,Freelancer,,378167.0
2989173,2024-06-10,organic,ios,United States,35,Freelancer,,999159.0
5250167,2024-09-13,organic,ios,Nigeria,29,Consultant,,
5414011,2024-11-25,social,ios,Canada,32,Retired,,378167.0
2006152,2023-09-18,affiliate,ios,United States,35,Student,,887201.0
2268300,2024-02-08,organic,android,Brazil,40,Student,,
7773329,2024-05-28,affiliate,ios,United States,29,Sales Rep,,221958.0
6462610,2024-03-11,organic,web,India,34,Marketing Manager,,
8690840,2024-09-19,affiliate,web,Brazil,18,Unemployed,,291335.0
1842329,2024-02-27,paid_search,ios,Nigeria,34,Marketing Manager,,359178.0
8330395,2024-11-09,paid_search,ios,Mexico,60,Consultant,,154886.0
9477276,2024-12-16,social,ios,India,57,Sales Rep,,465838.0
9641123,2024-02-18,social,android,Germany,49,Marketing Manager,,465838.0
7478443,2024-09-27,organic,web,United States,33,Small Business Owner,,
9673899,2024-01-12,paid_search,web,United States,39,Teacher,,771155.0
7478450,2024-01-06,affiliate,web,United Kingdom,25,Teacher,,832180.0
5151923,2024-12-02,organic,web,United States,29,Consultant,,
5348530,2023-06-20,paid_search,android,Brazil,25,Unemployed,,187498.0
4791481,2024-09-04,affiliate,web,Canada,37,Accountant,,231932.0
1383609,2024-12-07,organic,web,Canada,43,Nurse,,
2137273,2023-09-19,organic,android,United States,36,Small Business Owner,,999159.0
3054780,2024-10-14,paid_search,web,Canada,36,Freelancer,,164820.0
5414084,2024-03-15,organic,ios,United States,24,Unemployed,,
5151951,2024-09-02,paid_search,web,United States,18,Freelancer,,187498.0
4070610,2024-01-31,affiliate,web,Canada,39,Retired,,291335.0
6724827,2024-07-06,organic,android,United States,48,Consultant,,
4496605,2024-05-09,organic,web,United States,30,Consultant,,
2137317,2024-05-04,organic,ios,Brazil,18,Unemployed,,
6200551,2024-07-11,organic,ios,Canada,29,Unemployed,,
2628853,2023-10-06,organic,android,Mexico,31,Marketing Manager,,
3513595,2024-09-02,affiliate,android,United States,45,Teacher,,275203.0
3742974,2024-10-29,organic,web,United States,42,Unemployed,,
1088780,2023-09-13,social,web,Nigeria,34,Consultant,,465838.0
5610764,2024-11-17,paid_search,web,Canada,48,Student,,237337.0
8363280,2024-11-18,social,ios,United States,33,Nurse,,465838.0
8920337,2024-06-13,affiliate,android,United States,30,Student,,887201.0
8232212,2024-08-24,paid_search,android,United States,23,Consultant,,187498.0
6987029,2024-03-26,social,web,Philippines,24,Unemployed,,465838.0
4889877,2024-05-31,organic,web,United States,27,Sales Rep,,
2661655,2023-10-27,paid_search,ios,United States,32,Software Engineer,,164820.0
4463894,2024-05-07,paid_search,web,Australia,29,Sales Rep,,237337.0
8658206,2024-06-19,organic,ios,Canada,46,Unemployed,,429365.0
3710241,2024-11-20,organic,web,United States,33,Student,,
9411883,2024-08-31,affiliate,web,United States,32,Unemployed,,210268.0
1973548,2024-12-12,organic,ios,Mexico,37,Teacher,,
6462774,2024-12-28,organic,ios,United States,39,Teacher,,429365.0
4693305,2024-04-04,social,android,United States,20,Small Business Owner,,378167.0
5741882,2023-09-06,affiliate,ios,United Kingdom,30,Sales Rep,,832180.0
2465088,2024-07-09,organic,ios,Mexico,26,Freelancer,,
2137411,2024-11-18,social,web,Brazil,31,Unemployed,,465838.0
9182535,2023-11-22,organic,ios,United States,24,Marketing Manager,,
8035655,2024-10-20,organic,ios,India,44,Marketing Manager,,
7314768,2023-09-09,organic,web,United Kingdom,29,Nurse,,
6561112,2024-05-03,affiliate,android,United Kingdom,36,Small Business Owner,,210268.0
6462810,2024-09-17,paid_search,ios,Mexico,28,Teacher,,421879.0
5152092,2024-11-09,paid_search,android,Canada,24,Software Engineer,,818315.0
6102367,2024-11-17,social,ios,United States,33,Software Engineer,,465838.0
4201824,2024-12-20,affiliate,ios,India,33,Student,,231932.0
7478623,2024-06-26,social,android,Nigeria,37,Freelancer,,378167.0
5217635,2024-06-28,affiliate,ios,India,33,Student,,832180.0
7445860,2024-08-16,organic,web,United Kingdom,22,Accountant,,
6495592,2024-07-16,affiliate,android,Canada,18,Consultant,,832180.0
5152109,2023-07-12,organic,web,Germany,25,Marketing Manager,,429365.0
1416561,2023-04-03,organic,web,United States,27,Freelancer,,
4070771,2024-06-18,organic,web,Mexico,18,Software Engineer,,
7347572,2024-01-14,organic,android,United Kingdom,45,Software Engineer,,
5873014,2024-08-12,social,android,United States,34,Consultant,,378167.0
6888852,2024-10-01,affiliate,ios,Australia,21,Small Business Owner,,275203.0
7642516,2023-10-23,social,web,United States,42,Consultant,,378167.0
2596246,2023-06-28,organic,android,United Kingdom,42,Accountant,,999159.0
7970199,2023-04-11,referral,web,Australia,36,Accountant,Employee,
5021080,2024-01-11,affiliate,web,United States,48,Accountant,,744167.0
8297881,2023-09-21,organic,web,India,18,Small Business Owner,,999159.0
7216538,2024-09-02,organic,web,United States,32,Freelancer,,
3120539,2024-11-25,paid_search,ios,Australia,27,Software Engineer,,141090.0
5217690,2024-11-15,organic,web,United States,43,Accountant,,
2661793,2024-10-28,organic,ios,Canada,33,Unemployed,,
5873062,2024-10-01,organic,ios,India,42,Software Engineer,,
2629040,2024-07-15,paid_search,web,Philippines,37,Unemployed,,154886.0
1449395,2023-05-20,organic,android,United States,40,Unemployed,,
9674163,2024-04-23,affiliate,web,India,39,Marketing Manager,,210268.0
6495671,2024-12-07,affiliate,web,United States,50,Accountant,,231932.0
1646012,2024-11-10,affiliate,web,Canada,27,Sales Rep,,275203.0
5217733,2024-12-10,paid_search,web,United Kingdom,31,Software Engineer,,154886.0
2760143,2024-06-09,organic,web,Canada,37,Student,,429365.0
5840349,2024-05-03,organic,ios,United States,44,Unemployed,,
5840351,2024-08-17,referral,ios,Germany,40,Consultant,Existing Customer,
9543144,2024-12-14,paid_search,android,United States,37,Nurse,,771155.0
1973737,2024-06-07,organic,web,United States,31,Teacher,,
7020010,2023-05-31,social,web,United Kingdom,37,Accountant,,465838.0
2727408,2023-10-20,social,web,Germany,19,Nurse,,378167.0
1416690,2024-02-08,paid_search,web,Mexico,28,Unemployed,,771155.0
1285622,2024-12-21,referral,android,Germany,45,Teacher,Existing Customer,
7216631,2023-08-13,affiliate,android,India,45,Freelancer,,210268.0
1678841,2024-09-16,organic,ios,India,43,Retired,,
8658426,2023-12-15,organic,ios,India,47,Freelancer,,429365.0
3874299,2024-04-19,organic,ios,United States,38,Student,,
2170365,2024-09-16,referral,ios,Australia,44,Freelancer,Employee,
5578238,2024-07-13,paid_search,ios,United Kingdom,51,Retired,,187498.0
1318408,2023-07-10,paid_search,web,United States,30,Consultant,,164820.0
9379341,2024-08-21,paid_search,android,Philippines,22,Sales Rep,,359178.0
7609876,2024-08-19,organic,web,Nigeria,23,Software Engineer,,
2661909,2024-11-21,paid_search,web,United States,43,Small Business Owner,,771155.0
2399769,2023-10-20,affiliate,android,Philippines,61,Nurse,,231932.0
3251743,2024-09-09,organic,android,Nigeria,45,Student,,
9805348,2024-04-25,affiliate,web,United States,25,Consultant,,291335.0
6888997,2024-06-29,paid_search,web,Brazil,27,Small Business Owner,,154886.0
3120677,2024-03-03,social,ios,United States,40,Accountant,,465838.0
4300335,2024-10-03,organic,web,United States,24,Teacher,,999159.0
3677747,2024-04-23,organic,web,India,35,Consultant,,
3710527,2024-07-13,referral,ios,India,30,Retired,Existing Customer,
8789573,2023-12-26,organic,web,Mexico,36,Software Engineer,,
3120711,2023-12-27,organic,web,United States,31,Student,,
5414473,2024-10-09,affiliate,ios,Philippines,37,Accountant,,832180.0
1285711,2024-05-11,social,ios,United States,40,Teacher,,378167.0
3382865,2024-08-04,referral,web,United States,38,Accountant,Existing Customer,
7511634,2024-11-01,organic,web,India,29,Marketing Manager,,
6790740,2024-07-26,organic,ios,Canada,31,Unemployed,,
3317336,2024-04-26,affiliate,web,India,44,Unemployed,,744167.0
3186268,2024-03-14,organic,web,United States,18,Accountant,,
1711716,2024-07-31,organic,web,United States,39,Teacher,,429365.0
6299238,2024-12-14,affiliate,web,United Kingdom,18,Unemployed,,275203.0
6594176,2024-11-24,organic,web,United Kingdom,29,Software Engineer,,
1154692,2024-07-02,affiliate,web,United States,48,Nurse,,275203.0
8691332,2024-10-12,referral,android,Brazil,42,Marketing Manager,Employee,
2072200,2024-10-26,organic,ios,United States,18,Freelancer,,
4529801,2024-09-06,organic,ios,India,62,Teacher,,
6954632,2024-12-26,affiliate,web,India,27,Retired,,275203.0
3153548,2024-07-20,organic,web,Canada,41,Unemployed,,429365.0
6692493,2024-09-03,affiliate,android,Australia,43,Consultant,,291335.0
1121937,2024-09-09,referral,ios,Nigeria,18,Accountant,Partner App,
1384083,2024-05-14,paid_search,web,United States,18,Accountant,,164820.0
1842840,2023-05-14,organic,ios,Germany,27,Sales Rep,,
5447321,2024-11-18,social,web,United States,28,Unemployed,,378167.0
9379482,2024-01-18,organic,web,India,22,Nurse,,
1908380,2024-11-03,referral,android,United States,33,Teacher,Community Forum,
6889118,2024-12-15,organic,android,United States,33,Nurse,,
2432672,2024-08-09,paid_search,web,Germany,40,Retired,,141090.0
5349025,2024-07-19,referral,android,India,25,Retired,Employee,
3710626,2023-07-05,referral,android,Canada,18,Small Business Owner,Partner App,
2039458,2024-10-13,paid_search,android,Mexico,31,Freelancer,,421879.0
1416880,2024-05-21,paid_search,android,Brazil,18,Small Business Owner,,359178.0
3382962,2024-06-30,social,ios,United States,40,Unemployed,,465838.0
4431543,2024-08-17,social,ios,India,44,Sales Rep,,465838.0
8265406,2024-06-13,organic,web,United States,31,Accountant,,
3088062,2024-12-15,organic,ios,Canada,24,Teacher,,
2760399,2024-12-29,paid_search,ios,Philippines,24,Teacher,,359178.0
2039504,2023-08-22,organic,web,Brazil,42,Student,,
8986322,2024-04-15,organic,web,United States,38,Accountant,,
9871058,2024-11-17,social,ios,United States,41,Software Engineer,,465838.0
1253078,2024-07-26,referral,web,United States,34,Accountant,Existing Customer,
1941208,2023-12-26,referral,android,United States,27,Small Business Owner,Community Forum,
5742297,2024-09-17,referral,web,United States,21,Software Engineer,Community Forum,
6397662,2023-11-03,organic,ios,United States,46,Teacher,,
5447395,2023-08-22,organic,android,Canada,30,Student,,
1122019,2024-02-20,social,web,Philippines,52,Teacher,,378167.0
1220326,2024-11-06,paid_search,android,United States,39,Small Business Owner,,164820.0
1122026,2024-09-21,paid_search,ios,India,61,Consultant,,164820.0
2563825,2024-10-21,paid_search,ios,United States,27,Software Engineer,,187498.0
2367223,2024-03-25,affiliate,ios,United States,54,Unemployed,,291335.0
2531064,2024-10-03,organic,android,Brazil,54,Consultant,,
8331006,2024-11-19,affiliate,web,Mexico,35,Freelancer,,231932.0
3940107,2024-11-29,affiliate,web,Brazil,24,Student,,832180.0
7282444,2024-01-09,paid_search,web,Canada,27,Freelancer,,421879.0
2760462,2024-09-24,social,ios,United States,21,Consultant,,465838.0
3972881,2023-08-17,paid_search,ios,United States,29,Student,,237337.0
9805586,2024-02-22,paid_search,android,Nigeria,29,Accountant,,154886.0
7905043,2023-08-05,paid_search,web,United States,44,Nurse,,187498.0
4824857,2024-09-04,affiliate,web,Canada,29,Retired,,744167.0
3907360,2023-10-18,paid_search,web,United Kingdom,32,Marketing Manager,,771155.0
4693793,2023-09-28,organic,web,Canada,43,Freelancer,,
2498339,2024-10-12,organic,ios,United States,36,Unemployed,,
5644068,2024-06-23,paid_search,web,Australia,54,Teacher,,359178.0
6037285,2024-05-01,affiliate,web,Australia,20,Accountant,,744167.0
6266662,2023-12-29,organic,android,Australia,42,Marketing Manager,,999159.0
3055397,2024-03-21,paid_search,android,Germany,38,Student,,237337.0
5381932,2024-10-31,organic,ios,United States,18,Sales Rep,,
6856494,2023-05-03,referral,web,India,18,Retired,Community Forum,
5644081,2024-08-31,affiliate,ios,India,40,Student,,275203.0
4464442,2023-10-12,referral,android,Canada,45,Nurse,Partner App,
5939003,2023-08-23,organic,android,Mexico,18,Unemployed,,
9051964,2024-04-23,affiliate,ios,United States,49,Freelancer,,210268.0
9445180,2024-12-19,affiliate,ios,India,27,Small Business Owner,,210268.0
3284798,2023-04-11,organic,ios,Canada,51,Marketing Manager,,
2760511,2023-05-15,organic,ios,Philippines,43,Accountant,,
8068931,2024-09-06,referral,ios,India,39,Student,Partner App,
1711943,2024-04-10,paid_search,ios,United States,34,Freelancer,,187498.0
9019213,2023-07-14,organic,ios,United States,37,Unemployed,,
5283664,2024-06-20,affiliate,web,United States,37,Teacher,,221958.0
1449813,2024-09-11,organic,web,India,41,Freelancer,,429365.0
4923227,2023-08-01,social,web,India,34,Retired,,378167.0
7741286,2024-10-11,organic,ios,United States,44,Sales Rep,,
6070121,2023-09-05,organic,android,India,38,Nurse,,
8822636,2024-01-10,organic,android,Australia,30,Unemployed,,
1744748,2023-11-27,affiliate,web,Brazil,38,Teacher,,221958.0
5513070,2024-11-29,organic,web,United States,31,Teacher,,
3776374,2024-02-23,paid_search,android,United States,45,Retired,,154886.0
1318774,2024-10-17,paid_search,ios,Australia,47,Sales Rep,,164820.0
8396665,2024-02-02,paid_search,web,Mexico,56,Freelancer,,818315.0
7380858,2023-04-29,organic,android,Australia,35,Unemployed,,
9445243,2024-03-24,organic,android,Nigeria,22,Retired,,
6954878,2024-12-15,social,web,United Kingdom,43,Nurse,,465838.0
2498447,2023-05-07,organic,web,United States,33,Marketing Manager,,
2989968,2024-10-09,organic,web,Mexico,32,Software Engineer,,
1777567,2024-09-25,organic,ios,Brazil,27,Nurse,,
9281447,2024-08-08,organic,web,Germany,27,Unemployed,,
9346988,2024-05-09,affiliate,ios,Canada,50,Student,,887201.0
7151537,2024-12-28,organic,web,Philippines,41,Consultant,,
9772978,2024-08-24,paid_search,ios,India,29,Nurse,,818315.0
8036278,2024-08-07,affiliate,android,Canada,31,Retired,,744167.0
5709751,2024-06-12,social,web,United States,37,Teacher,,378167.0
4235192,2024-06-05,paid_search,ios,United States,39,Unemployed,,359178.0
5873594,2024-04-08,paid_search,android,Brazil,18,Nurse,,621430.0
1187771,2023-04-07,paid_search,ios,Mexico,28,Marketing Manager,,771155.0
6692796,2024-07-07,paid_search,web,India,27,Student,,818315.0
6725570,2023-09-16,paid_search,web,Australia,27,Small Business Owner,,818315.0
3841992,2023-11-14,affiliate,web,United States,34,Software Engineer,,210268.0
4759505,2024-04-07,organic,ios,United States,33,Sales Rep,,
8757202,2024-07-01,paid_search,ios,United Kingdom,36,Teacher,,187498.0
9674708,2023-07-10,organic,ios,Mexico,34,Unemployed,,999159.0
9740245,2024-04-16,social,ios,Philippines,32,Sales Rep,,465838.0
9117654,2024-12-01,organic,ios,United States,18,Nurse,,
6528983,2024-09-13,organic,web,United States,26,Student,,
4693976,2024-08-21,organic,web,India,55,Accountant,,
8527837,2023-05-12,affiliate,web,Philippines,48,Student,,275203.0
6168554,2024-03-05,affiliate,android,United States,57,Unemployed,,275203.0
9215984,2023-11-24,organic,web,India,32,Consultant,,
2629618,2024-01-02,organic,web,United States,25,Small Business Owner,,
2858997,2024-09-22,organic,web,Nigeria,47,Retired,,
5513207,2024-02-20,referral,web,United States,40,Accountant,Existing Customer,
8495095,2024-09-20,organic,web,United States,29,Teacher,,
7184377,2024-03-01,affiliate,ios,United States,43,Teacher,,887201.0
3514368,2024-11-23,affiliate,android,Philippines,32,Marketing Manager,,275203.0
8527872,2023-09-09,referral,android,United States,29,Software Engineer,Existing Customer,
4825091,2023-05-05,organic,web,United States,32,Consultant,,
7184398,2024-08-28,affiliate,web,United States,23,Freelancer,,231932.0
6529046,2024-01-28,organic,web,United States,31,Accountant,,
2400283,2024-12-19,referral,ios,Canada,46,Teacher,Employee,
3514399,2024-12-14,social,ios,Nigeria,40,Small Business Owner,,378167.0
8265760,2023-12-21,organic,web,United States,37,Teacher,,
1974303,2024-03-05,affiliate,web,Australia,28,Sales Rep,,221958.0
5808163,2024-10-29,organic,ios,United States,50,Unemployed,,
8003621,2024-11-14,affiliate,web,United States,43,Sales Rep,,210268.0
5218346,2023-10-14,affiliate,web,Canada,27,Freelancer,,221958.0
7839789,2024-02-27,affiliate,web,United States,18,Retired,,887201.0
7118900,2024-07-09,affiliate,web,United States,35,Freelancer,,832180.0
2170933,2024-07-09,referral,ios,United States,40,Retired,Existing Customer,
4661306,2024-08-03,affiliate,web,Mexico,27,Freelancer,,832180.0
7741499,2024-02-16,organic,ios,Canada,38,Nurse,,429365.0
6168638,2024-10-29,paid_search,web,United States,30,Student,,187498.0
1876031,2023-12-16,organic,ios,United States,24,Software Engineer,,
7807040,2024-07-13,affiliate,ios,United States,36,Student,,291335.0
8265795,2024-05-05,social,ios,Canada,26,Student,,465838.0
3383366,2024-05-06,social,ios,Brazil,41,Sales Rep,,465838.0
2072647,2023-10-16,organic,web,United States,43,Teacher,,
8200262,2024-04-19,organic,android,Germany,46,Student,,
4300874,2024-12-02,organic,android,Mexico,26,Nurse,,
8429645,2024-06-10,organic,web,Australia,22,Consultant,,
4890702,2024-10-07,affiliate,web,Canada,37,Consultant,,231932.0
3612761,2024-04-08,affiliate,android,Germany,46,Freelancer,,210268.0
5906526,2024-12-11,social,web,United States,42,Retired,,465838.0
9511010,2024-07-25,referral,ios,Canada,27,Software Engineer,Employee,
8724578,2024-03-24,referral,android,United States,28,Software Engineer,Partner App,
8069222,2023-07-20,referral,ios,Canada,30,Sales Rep,Community Forum,
3055723,2024-03-06,organic,android,United Kingdom,46,Nurse,,
7807087,2023-11-09,paid_search,web,United States,38,Teacher,,359178.0
1482870,2024-04-20,organic,android,Canada,37,Consultant,,
4726904,2024-10-18,paid_search,ios,United States,18,Retired,,154886.0
2236541,2024-06-27,affiliate,web,United States,34,Marketing Manager,,231932.0
9379966,2024-07-21,organic,ios,India,47,Software Engineer,,999159.0
7282827,2024-04-27,affiliate,ios,United States,46,Retired,,275203.0
8593548,2023-06-27,organic,android,Nigeria,39,Small Business Owner,,
6070414,2024-11-25,organic,android,United States,27,Teacher,,
4169870,2023-06-18,affiliate,ios,Mexico,25,Retired,,291335.0
6234259,2024-12-18,organic,ios,Mexico,33,Student,,
6693014,2024-12-02,referral,web,United States,47,Accountant,Partner App,
3940504,2024-12-19,affiliate,web,India,19,Accountant,,210268.0
2728096,2024-08-15,organic,android,Canada,34,Unemployed,,429365.0
7184546,2024-12-21,paid_search,web,United Kingdom,42,Freelancer,,141090.0
1515693,2024-01-11,paid_search,web,United States,44,Retired,,154886.0
3350716,2024-07-29,organic,android,United States,46,Retired,,
2105534,2024-05-26,paid_search,ios,United States,34,Nurse,,818315.0
1777867,2023-09-18,paid_search,web,Philippines,18,Unemployed,,187498.0
1089743,2023-10-28,organic,web,United States,40,Consultant,,
6693075,2024-05-13,social,web,United States,30,Retired,,378167.0
4071640,2024-03-25,organic,ios,United States,26,Student,,
8069337,2024-05-13,organic,web,United States,18,Nurse,,
9052377,2024-11-04,paid_search,android,India,31,Freelancer,,237337.0
3088618,2024-03-11,organic,ios,United States,27,Nurse,,999159.0
8134897,2024-02-19,paid_search,web,Mexico,28,Student,,359178.0
6332660,2023-07-09,organic,ios,United States,35,Unemployed,,
2400507,2024-07-28,paid_search,ios,Canada,29,Student,,421879.0
2662656,2024-06-15,organic,ios,Brazil,24,Student,,429365.0
2433284,2024-11-15,social,web,United States,38,Marketing Manager,,378167.0
6004998,2024-06-05,organic,ios,United Kingdom,36,Nurse,,999159.0
1941768,2023-03-11,organic,ios,Canada,26,Marketing Manager,,
2203920,2024-10-05,organic,web,Philippines,21,Unemployed,,429365.0
6562067,2024-03-22,affiliate,ios,Germany,40,Software Engineer,,221958.0
1614101,2023-03-06,affiliate,ios,India,22,Software Engineer,,887201.0
4759834,2024-07-05,paid_search,ios,Brazil,47,Freelancer,,237337.0
8102173,2024-12-15,affiliate,ios,United States,19,Unemployed,,832180.0
2826525,2024-04-27,social,android,India,41,Accountant,,465838.0
7086368,2024-09-20,organic,web,United Kingdom,25,Teacher,,
7643433,2023-10-27,organic,web,United States,32,Marketing Manager,,
4301106,2024-10-11,organic,web,United States,43,Freelancer,,
2138422,2023-10-26,affiliate,ios,Philippines,55,Unemployed,,231932.0
7971138,2024-10-30,affiliate,ios,Canada,38,Unemployed,,275203.0
1843523,2024-12-10,organic,android,Australia,46,Freelancer,,
6988099,2024-08-09,social,web,Canada,41,Nurse,,465838.0
1483075,2024-08-09,referral,ios,Germany,24,Student,Community Forum,
5415239,2024-12-25,social,web,United States,39,Student,,465838.0
4432207,2024-10-06,organic,ios,United Kingdom,19,Software Engineer,,
5513552,2024-03-01,organic,ios,Australia,43,Retired,,999159.0
6201682,2024-04-09,referral,ios,India,31,Nurse,Existing Customer,
7348564,2024-07-30,referral,web,Philippines,31,Marketing Manager,Employee,
2138452,2024-12-24,paid_search,ios,United States,37,Teacher,,818315.0
5579097,2024-09-03,social,web,Germany,18,Small Business Owner,,378167.0
8724826,2024-12-14,social,android,United States,32,Unemployed,,378167.0
3350876,2023-11-28,referral,web,Philippines,21,Retired,Community Forum,
3514719,2024-01-28,referral,ios,United States,21,Consultant,Partner App,
8364386,2024-05-14,organic,web,Brazil,25,Small Business Owner,,
4989284,2024-08-20,affiliate,web,United States,18,Consultant,,291335.0
7512427,2023-04-06,organic,ios,Canada,35,Unemployed,,
3547500,2024-11-06,affiliate,android,India,35,Consultant,,887201.0
1024363,2024-03-23,organic,android,India,30,Student,,
7610734,2024-04-06,paid_search,web,Australia,33,Teacher,,154886.0
2171248,2024-05-10,affiliate,web,India,32,Accountant,,275203.0
1876336,2024-07-09,referral,web,Germany,30,Student,Employee,
3285362,2024-09-03,referral,ios,United States,29,Nurse,Community Forum,
7151990,2023-08-23,paid_search,web,United States,35,Freelancer,,164820.0
7512440,2023-09-19,affiliate,android,United States,43,Accountant,,275203.0
2826629,2024-04-11,social,ios,United States,39,Freelancer,,465838.0
4956558,2024-08-30,paid_search,ios,United Kingdom,44,Teacher,,771155.0
6857109,2024-12-10,organic,ios,Mexico,29,Unemployed,,
3580309,2024-11-09,organic,web,Philippines,36,Marketing Manager,,
3154327,2023-09-10,social,ios,United States,27,Teacher,,378167.0
9839008,2023-02-24,paid_search,web,United States,32,Teacher,,818315.0
6627745,2024-06-23,affiliate,web,United States,36,Sales Rep,,275203.0
3252641,2024-12-14,social,web,United States,18,Nurse,,378167.0
4497831,2024-05-22,paid_search,web,Mexico,33,Freelancer,,141090.0
8397228,2024-10-10,organic,ios,Philippines,50,Accountant,,
3350959,2024-04-24,paid_search,web,Germany,32,Teacher,,621430.0
5317048,2024-01-02,paid_search,android,United States,27,Software Engineer,,154886.0
8724922,2024-05-29,organic,web,United States,31,Software Engineer,,999159.0
6758851,2023-10-08,referral,ios,Mexico,30,Sales Rep,Community Forum,
6300101,2024-09-30,organic,android,Mexico,48,Consultant,,
1384903,2024-12-14,affiliate,web,United States,20,Student,,221958.0
2695625,2024-12-07,affiliate,ios,United States,36,Consultant,,275203.0
9511383,2024-11-11,organic,ios,United States,38,Small Business Owner,,
3908056,2024-07-31,organic,android,Nigeria,42,Software Engineer,,
6332889,2023-03-30,organic,android,United States,30,Accountant,,
1909210,2024-01-08,social,android,United Kingdom,36,Software Engineer,,378167.0
5775833,2024-06-26,affiliate,ios,Canada,30,Student,,291335.0
2957792,2024-10-24,organic,web,Australia,33,Small Business Owner,,
9675237,2024-11-15,paid_search,android,United States,38,Teacher,,621430.0
4366823,2024-12-16,organic,ios,India,55,Marketing Manager,,
4891113,2023-09-10,referral,web,Germany,27,Software Engineer,Existing Customer,
2531817,2024-03-27,organic,ios,United States,38,Small Business Owner,,
6005231,2024-07-12,social,web,United States,36,Accountant,,378167.0
2761201,2024-06-16,paid_search,web,United States,18,Nurse,,187498.0
8364534,2024-08-05,organic,ios,Philippines,38,Sales Rep,,
3908087,2023-11-15,organic,web,United Kingdom,18,Unemployed,,
4792824,2023-11-12,affiliate,web,United Kingdom,53,Teacher,,275203.0
6267382,2023-09-11,paid_search,ios,Brazil,42,Retired,,141090.0
1909245,2023-09-13,organic,android,Philippines,18,Marketing Manager,,
4399618,2024-04-02,affiliate,web,United States,39,Freelancer,,275203.0
4891151,2024-04-07,referral,ios,Australia,38,Retired,Existing Customer,
6529554,2024-08-29,organic,android,United States,42,Accountant,,
1647122,2024-06-23,affiliate,web,United States,38,Accountant,,744167.0
3318292,2024-08-18,paid_search,android,United States,35,Software Engineer,,237337.0
6595095,2024-01-11,organic,web,Canada,18,Software Engineer,,
6595108,2024-06-28,organic,android,Brazil,56,Accountant,,
1090093,2024-06-09,organic,android,United States,38,Accountant,,
8790574,2023-11-14,organic,ios,Australia,44,Student,,
